time;mad11;mad12;mad13
01/08/2023 00:07;0,53439665;0,5021701;0,4915365
01/08/2023 00:07;0,53439665;0,5021701;0,4915365
01/08/2023 00:07;0,53439665;0,5021701;0,4915365
01/08/2023 00:07;0,53439665;0,5021701;0,4915365
01/08/2023 00:07;0,53439665;0,5021701;0,4915365
01/08/2023 00:07;0,53439665;0,5021701;0,4915365
01/08/2023 00:08;0,53439665;0,5021701;0,4915365
01/08/2023 00:08;0,53439665;0,5021701;0,4915365
01/08/2023 00:08;0,53439665;0,5021701;0,4915365
01/08/2023 00:08;0,53439665;0,5021701;0,4915365
01/08/2023 00:08;0,53439665;0,5021701;0,4915365
01/08/2023 00:08;0,53439665;0,5021701;0,4915365
01/08/2023 00:09;0,53439665;0,5021701;0,4915365
01/08/2023 00:09;0,53439665;0,5021701;0,4915365
01/08/2023 00:09;0,53439665;0,5021701;0,4915365
01/08/2023 00:09;0,53439665;0,5021701;0,4915365
01/08/2023 00:09;0,53439665;0,5021701;0,4915365
01/08/2023 00:09;0,53439665;0,49978304;0,4915365
01/08/2023 00:10;0,53439665;0,49978304;0,4915365
01/08/2023 00:10;0,53439665;0,49978304;0,4915365
01/08/2023 00:10;0,53439665;0,49978304;0,4915365
01/08/2023 00:10;0,53439665;0,49978304;0,4915365
01/08/2023 00:10;0,53439665;0,49978304;0,4915365
01/08/2023 00:10;0,53439665;0,49978304;0,4915365
01/08/2023 00:11;0,53439665;0,49978304;0,4915365
01/08/2023 00:11;0,53439665;0,50108504;0,4915365
01/08/2023 00:11;0,53439665;0,50108504;0,4915365
01/08/2023 00:11;0,53439665;0,50108504;0,4915365
01/08/2023 00:11;0,53439665;0,50108504;0,4915365
01/08/2023 00:11;0,53439665;0,50108504;0,4915365
01/08/2023 00:12;0,53439665;0,50108504;0,4915365
01/08/2023 00:12;0,53439665;0,50108504;0,4915365
01/08/2023 00:12;0,53439665;0,50108504;0,4915365
01/08/2023 00:12;0,53439665;0,50108504;0,4915365
01/08/2023 00:12;0,53439665;0,50108504;0,4915365
01/08/2023 00:12;0,53439665;0,50108504;0,4915365
01/08/2023 00:13;0,53439665;0,50108504;0,4915365
01/08/2023 00:13;0,53439665;0,50108504;0,4915365
01/08/2023 00:13;0,53439665;0,50108504;0,4915365
01/08/2023 00:13;0,53439665;0,50108504;0,4915365
01/08/2023 00:13;0,53439665;0,50108504;0,4915365
01/08/2023 00:13;0,53439665;0,50108504;0,4915365
01/08/2023 00:14;0,53439665;0,50108504;0,4915365
01/08/2023 00:14;0,53439665;0,50108504;0,49045146
01/08/2023 00:14;0,53439665;0,50108504;0,49045146
01/08/2023 00:14;0,53439665;0,50108504;0,49045146
01/08/2023 00:14;0,53439665;0,50108504;0,49045146
01/08/2023 00:14;0,53439665;0,50108504;0,49045146
01/08/2023 00:15;0,53439665;0,50108504;0,49045146
01/08/2023 00:15;0,53439665;0,50108504;0,49045146
01/08/2023 00:15;0,53439665;0,50108504;0,49045146
01/08/2023 00:15;0,53439665;0,50108504;0,49045146
01/08/2023 00:15;0,53439665;0,50108504;0,49045146
01/08/2023 00:15;0,53439665;0,50108504;0,49045146
01/08/2023 00:16;0,53439665;0,50108504;0,49045146
01/08/2023 00:16;0,53439665;0,50108504;0,49045146
01/08/2023 00:16;0,53439665;0,50108504;0,49045146
01/08/2023 00:16;0,53439665;0,50108504;0,49045146
01/08/2023 00:16;0,53439665;0,50108504;0,49045146
01/08/2023 00:16;0,53439665;0,50108504;0,49045146
01/08/2023 00:17;0,53439665;0,50108504;0,49045146
01/08/2023 00:17;0,53439665;0,50108504;0,49045146
01/08/2023 00:17;0,53439665;0,50108504;0,49045146
01/08/2023 00:17;0,53439665;0,50108504;0,49045146
01/08/2023 00:17;0,53439665;0,50108504;0,49045146
01/08/2023 00:17;0,53439665;0,50108504;0,49045146
01/08/2023 00:18;0,5349393;0,50108504;0,49045146
01/08/2023 00:18;0,5349393;0,50108504;0,49045146
01/08/2023 00:18;0,5349393;0,50108504;0,49045146
01/08/2023 00:18;0,5349393;0,5021701;0,49262154
01/08/2023 00:18;0,5349393;0,5021701;0,49262154
01/08/2023 00:18;0,5349393;0,5021701;0,49262154
01/08/2023 00:19;0,5349393;0,5021701;0,49262154
01/08/2023 00:19;0,5349393;0,5021701;0,49262154
01/08/2023 00:19;0,5349393;0,5021701;0,49262154
01/08/2023 00:19;0,5349393;0,5021701;0,49262154
01/08/2023 00:19;0,5349393;0,5021701;0,49262154
01/08/2023 00:19;0,5349393;0,5021701;0,49262154
01/08/2023 00:20;0,5349393;0,5021701;0,49262154
01/08/2023 00:20;0,5349393;0,5021701;0,49110246
01/08/2023 00:20;0,5349393;0,5021701;0,49110246
01/08/2023 00:20;0,5349393;0,5021701;0,49110246
01/08/2023 00:20;0,5349393;0,5021701;0,49110246
01/08/2023 00:20;0,5349393;0,5021701;0,49110246
01/08/2023 00:21;0,5349393;0,5021701;0,49110246
01/08/2023 00:21;0,5349393;0,5021701;0,49110246
01/08/2023 00:21;0,5349393;0,5021701;0,49110246
01/08/2023 00:21;0,5349393;0,5021701;0,49110246
01/08/2023 00:21;0,5349393;0,5021701;0,49110246
01/08/2023 00:21;0,5349393;0,5021701;0,49110246
01/08/2023 00:22;0,5349393;0,5021701;0,49110246
01/08/2023 00:22;0,5349393;0,5021701;0,49110246
01/08/2023 00:22;0,5349393;0,5021701;0,49110246
01/08/2023 00:22;0,5349393;0,5021701;0,49110246
01/08/2023 00:22;0,5349393;0,5021701;0,49110246
01/08/2023 00:22;0,5349393;0,5021701;0,49110246
01/08/2023 00:23;0,5349393;0,5021701;0,49110246
01/08/2023 00:23;0,5349393;0,50108504;0,49110246
01/08/2023 00:23;0,5349393;0,50108504;0,49110246
01/08/2023 00:23;0,5349393;0,50108504;0,49110246
01/08/2023 00:23;0,5349393;0,50108504;0,49110246
01/08/2023 00:23;0,5349393;0,50108504;0,49110246
01/08/2023 00:24;0,5349393;0,50108504;0,49110246
01/08/2023 00:24;0,5349393;0,50108504;0,49110246
01/08/2023 00:24;0,5349393;0,50108504;0,49110246
01/08/2023 00:24;0,5349393;0,50108504;0,49110246
01/08/2023 00:24;0,5349393;0,50108504;0,49110246
01/08/2023 00:24;0,5349393;0,50108504;0,49110246
01/08/2023 00:25;0,5349393;0,50108504;0,49110246
01/08/2023 00:25;0,5349393;0,50108504;0,49110246
01/08/2023 00:25;0,5349393;0,50108504;0,4915365
01/08/2023 00:25;0,5349393;0,50108504;0,4915365
01/08/2023 00:25;0,5349393;0,50108504;0,4915365
01/08/2023 00:25;0,5349393;0,5023873;0,4915365
01/08/2023 00:26;0,5349393;0,5023873;0,4915365
01/08/2023 00:26;0,5349393;0,5023873;0,4915365
01/08/2023 00:26;0,5349393;0,5023873;0,4915365
01/08/2023 00:26;0,5349393;0,5023873;0,4915365
01/08/2023 00:26;0,5349393;0,5023873;0,4915365
01/08/2023 00:26;0,5349393;0,5023873;0,4915365
01/08/2023 00:27;0,5349393;0,5023873;0,4915365
01/08/2023 00:27;0,5349393;0,5023873;0,4915365
01/08/2023 00:27;0,5349393;0,5023873;0,4915365
01/08/2023 00:27;0,5349393;0,5023873;0,4915365
01/08/2023 00:27;0,5349393;0,5023873;0,49262154
01/08/2023 00:27;0,5349393;0,5023873;0,49262154
01/08/2023 00:28;0,5349393;0,5023873;0,49262154
01/08/2023 00:28;0,5349393;0,5023873;0,49262154
01/08/2023 00:28;0,5349393;0,5023873;0,49262154
01/08/2023 00:28;0,5349393;0,5023873;0,49262154
01/08/2023 00:28;0,5349393;0,5023873;0,49262154
01/08/2023 00:28;0,5349393;0,5023873;0,49262154
01/08/2023 00:29;0,5349393;0,5023873;0,49262154
01/08/2023 00:29;0,5349393;0,5023873;0,49262154
01/08/2023 00:29;0,5349393;0,5023873;0,49262154
01/08/2023 00:29;0,5349393;0,5023873;0,49262154
01/08/2023 00:29;0,5349393;0,5023873;0,49262154
01/08/2023 00:29;0,5349393;0,5023873;0,49262154
01/08/2023 00:30;0,5349393;0,5023873;0,49262154
01/08/2023 00:30;0,5349393;0,5023873;0,49262154
01/08/2023 00:30;0,5349393;0,5023873;0,49262154
01/08/2023 00:30;0,5349393;0,5023873;0,49262154
01/08/2023 00:30;0,5349393;0,5023873;0,49262154
01/08/2023 00:30;0,5349393;0,5023873;0,49262154
01/08/2023 00:31;0,53667545;0,5023873;0,49262154
01/08/2023 00:31;0,53667545;0,5023873;0,49370658
01/08/2023 00:31;0,53667545;0,5023873;0,49370658
01/08/2023 00:31;0,53667545;0,5023873;0,49370658
01/08/2023 00:31;0,53667545;0,5023873;0,49370658
01/08/2023 00:31;0,53667545;0,5023873;0,49370658
01/08/2023 00:32;0,53667545;0,5023873;0,49370658
01/08/2023 00:32;0,53667545;0,5023873;0,49370658
01/08/2023 00:32;0,53667545;0,5023873;0,49370658
01/08/2023 00:32;0,53667545;0,5023873;0,49370658
01/08/2023 00:32;0,53667545;0,5023873;0,49370658
01/08/2023 00:32;0,53667545;0,5023873;0,49370658
01/08/2023 00:33;0,53667545;0,5023873;0,49370658
01/08/2023 00:33;0,53667545;0,5023873;0,49370658
01/08/2023 00:33;0,53667545;0,5023873;0,49370658
01/08/2023 00:33;0,53667545;0,5023873;0,49370658
01/08/2023 00:33;0,53667545;0,5023873;0,49370658
01/08/2023 00:33;0,53667545;0,5023873;0,49370658
01/08/2023 00:34;0,53667545;0,5023873;0,49370658
01/08/2023 00:34;0,5354817;0,5023873;0,49370658
01/08/2023 00:34;0,5354817;0,5023873;0,49370658
01/08/2023 00:34;0,5354817;0,5023873;0,49370658
01/08/2023 00:34;0,5354817;0,5023873;0,49370658
01/08/2023 00:34;0,5354817;0,5023873;0,49370658
01/08/2023 00:35;0,5354817;0,5023873;0,49370658
01/08/2023 00:35;0,5354817;0,5023873;0,49370658
01/08/2023 00:35;0,5354817;0,5023873;0,49370658
01/08/2023 00:35;0,5354817;0,5023873;0,49370658
01/08/2023 00:35;0,5354817;0,5023873;0,49370658
01/08/2023 00:35;0,5354817;0,5023873;0,49262154
01/08/2023 00:36;0,5354817;0,5023873;0,49262154
01/08/2023 00:36;0,5354817;0,5023873;0,49262154
01/08/2023 00:36;0,5354817;0,5023873;0,49262154
01/08/2023 00:36;0,5354817;0,5023873;0,49262154
01/08/2023 00:36;0,5354817;0,5023873;0,49262154
01/08/2023 00:36;0,5354817;0,5023873;0,49262154
01/08/2023 00:37;0,5354817;0,5023873;0,49262154
01/08/2023 00:37;0,5354817;0,5023873;0,49262154
01/08/2023 00:37;0,5354817;0,5023873;0,49262154
01/08/2023 00:37;0,5354817;0,5023873;0,49262154
01/08/2023 00:37;0,5354817;0,5023873;0,49262154
01/08/2023 00:37;0,5354817;0,5023873;0,49262154
01/08/2023 00:38;0,5354817;0,5023873;0,49262154
01/08/2023 00:38;0,5354817;0,5023873;0,49262154
01/08/2023 00:38;0,5354817;0,5023873;0,49262154
01/08/2023 00:38;0,5354817;0,5023873;0,49262154
01/08/2023 00:38;0,5354817;0,5023873;0,49262154
01/08/2023 00:38;0,5354817;0,5023873;0,49262154
01/08/2023 00:39;0,5354817;0,5023873;0,49262154
01/08/2023 00:39;0,5354817;0,5023873;0,49262154
01/08/2023 00:39;0,5354817;0,5023873;0,49262154
01/08/2023 00:39;0,5354817;0,5023873;0,49262154
01/08/2023 00:39;0,5354817;0,5023873;0,49262154
01/08/2023 00:39;0,5354817;0,5023873;0,49055994
01/08/2023 00:40;0,5354817;0,5023873;0,49055994
01/08/2023 00:40;0,5354817;0,5023873;0,49055994
01/08/2023 00:40;0,5354817;0,5023873;0,49055994
01/08/2023 00:40;0,5354817;0,50108504;0,49055994
01/08/2023 00:40;0,5354817;0,50108504;0,49055994
01/08/2023 00:40;0,5354817;0,50108504;0,49055994
01/08/2023 00:41;0,5354817;0,50108504;0,49164498
01/08/2023 00:41;0,5354817;0,50108504;0,49164498
01/08/2023 00:41;0,5354817;0,50108504;0,49164498
01/08/2023 00:41;0,5354817;0,50108504;0,49164498
01/08/2023 00:41;0,5354817;0,50108504;0,49164498
01/08/2023 00:41;0,5354817;0,50108504;0,49164498
01/08/2023 00:42;0,5354817;0,50108504;0,49164498
01/08/2023 00:42;0,5354817;0,50108504;0,49164498
01/08/2023 00:42;0,5354817;0,50108504;0,49164498
01/08/2023 00:42;0,5354817;0,5021701;0,49164498
01/08/2023 00:42;0,5354817;0,5021701;0,49164498
01/08/2023 00:42;0,5354817;0,5021701;0,49164498
01/08/2023 00:43;0,5354817;0,5021701;0,49164498
01/08/2023 00:43;0,5354817;0,5021701;0,49370658
01/08/2023 00:43;0,5354817;0,5021701;0,49370658
01/08/2023 00:43;0,5354817;0,5021701;0,49370658
01/08/2023 00:43;0,5354817;0,5021701;0,49370658
01/08/2023 00:43;0,5354817;0,5021701;0,49370658
01/08/2023 00:44;0,5354817;0,5021701;0,49370658
01/08/2023 00:44;0,5354817;0,5021701;0,49370658
01/08/2023 00:44;0,5354817;0,5021701;0,49370658
01/08/2023 00:44;0,5354817;0,5021701;0,49370658
01/08/2023 00:44;0,5354817;0,5021701;0,49370658
01/08/2023 00:44;0,5354817;0,5021701;0,49370658
01/08/2023 00:45;0,5354817;0,5021701;0,49370658
01/08/2023 00:45;0,5354817;0,5021701;0,49370658
01/08/2023 00:45;0,5354817;0,5021701;0,49370658
01/08/2023 00:45;0,5354817;0,5032551;0,49370658
01/08/2023 00:45;0,5354817;0,5032551;0,49370658
01/08/2023 00:45;0,5354817;0,5032551;0,49370658
01/08/2023 00:46;0,5354817;0,5032551;0,49370658
01/08/2023 00:46;0,5354817;0,5032551;0,49370658
01/08/2023 00:46;0,5354817;0,5032551;0,49370658
01/08/2023 00:46;0,5354817;0,5032551;0,49370658
01/08/2023 00:46;0,5354817;0,5032551;0,49370658
01/08/2023 00:46;0,5354817;0,5032551;0,49370658
01/08/2023 00:47;0,5354817;0,5032551;0,49370658
01/08/2023 00:47;0,5354817;0,5032551;0,49370658
01/08/2023 00:47;0,5354817;0,5032551;0,49370658
01/08/2023 00:47;0,5354817;0,5032551;0,49370658
01/08/2023 00:47;0,5354817;0,5032551;0,49370658
01/08/2023 00:47;0,5354817;0,5032551;0,49370658
01/08/2023 00:48;0,536567;0,5032551;0,49370658
01/08/2023 00:48;0,536567;0,5032551;0,49370658
01/08/2023 00:48;0,536567;0,5032551;0,49370658
01/08/2023 00:48;0,536567;0,5032551;0,49370658
01/08/2023 00:48;0,536567;0,5032551;0,49370658
01/08/2023 00:48;0,536567;0,5032551;0,49370658
01/08/2023 00:49;0,536567;0,5032551;0,49370658
01/08/2023 00:49;0,536567;0,5032551;0,49370658
01/08/2023 00:49;0,536567;0,5032551;0,49370658
01/08/2023 00:49;0,536567;0,5032551;0,49370658
01/08/2023 00:49;0,536567;0,5032551;0,49370658
01/08/2023 00:49;0,536567;0,5032551;0,49370658
01/08/2023 00:50;0,536567;0,5032551;0,49370658
01/08/2023 00:50;0,536567;0,5032551;0,49370658
01/08/2023 00:50;0,536567;0,5043404;0,49370658
01/08/2023 00:50;0,536567;0,5043404;0,49370658
01/08/2023 00:50;0,536567;0,5043404;0,49370658
01/08/2023 00:50;0,536567;0,5043404;0,49370658
01/08/2023 00:51;0,536567;0,5043404;0,49370658
01/08/2023 00:51;0,536567;0,5043404;0,49370658
01/08/2023 00:51;0,536567;0,5043404;0,49370658
01/08/2023 00:51;0,536567;0,5043404;0,49370658
01/08/2023 00:51;0,536567;0,5043404;0,49370658
01/08/2023 00:51;0,536567;0,5043404;0,49370658
01/08/2023 00:52;0,536567;0,5043404;0,49370658
01/08/2023 00:52;0,536567;0,5043404;0,49370658
01/08/2023 00:52;0,536567;0,5043404;0,49370658
01/08/2023 00:52;0,536567;0,5043404;0,49370658
01/08/2023 00:52;0,536567;0,5043404;0,49370658
01/08/2023 00:52;0,536567;0,5043404;0,49370658
01/08/2023 00:53;0,536567;0,5043404;0,4956597
01/08/2023 00:53;0,536567;0,5043404;0,4956597
01/08/2023 00:53;0,536567;0,5043404;0,4956597
01/08/2023 00:53;0,536567;0,5043404;0,4956597
01/08/2023 00:53;0,536567;0,5043404;0,4956597
01/08/2023 00:53;0,536567;0,5043404;0,4956597
01/08/2023 00:54;0,536567;0,5043404;0,4956597
01/08/2023 00:54;0,5385201;0,5043404;0,4956597
01/08/2023 00:54;0,5385201;0,5043404;0,4956597
01/08/2023 00:54;0,5385201;0,5043404;0,4956597
01/08/2023 00:54;0,5385201;0,5043404;0,4956597
01/08/2023 00:54;0,5385201;0,5043404;0,4956597
01/08/2023 00:55;0,5385201;0,5043404;0,4956597
01/08/2023 00:55;0,5385201;0,5043404;0,4956597
01/08/2023 00:55;0,5385201;0,5042317;0,4956597
01/08/2023 00:55;0,5385201;0,5042317;0,4956597
01/08/2023 00:55;0,5385201;0,5042317;0,4956597
01/08/2023 00:55;0,5385201;0,5042317;0,4956597
01/08/2023 00:56;0,5385201;0,5042317;0,4956597
01/08/2023 00:56;0,5385201;0,5042317;0,4956597
01/08/2023 00:56;0,5385201;0,5042317;0,4956597
01/08/2023 00:56;0,5385201;0,5042317;0,4956597
01/08/2023 00:56;0,5385201;0,5042317;0,4956597
01/08/2023 00:56;0,5385201;0,50542545;0,4956597
01/08/2023 00:57;0,5385201;0,50542545;0,4956597
01/08/2023 00:57;0,5385201;0,50542545;0,4956597
01/08/2023 00:57;0,5385201;0,50542545;0,4956597
01/08/2023 00:57;0,5385201;0,50542545;0,4956597
01/08/2023 00:57;0,5385201;0,50542545;0,4956597
01/08/2023 00:57;0,5385201;0,50542545;0,4956597
01/08/2023 00:58;0,5385201;0,50542545;0,4956597
01/08/2023 00:58;0,5385201;0,50542545;0,4956597
01/08/2023 00:58;0,5385201;0,50542545;0,4956597
01/08/2023 00:58;0,5385201;0,50542545;0,4956597
01/08/2023 00:58;0,5385201;0,50542545;0,4956597
01/08/2023 00:58;0,5385201;0,50542545;0,4956597
01/08/2023 00:59;0,5385201;0,50542545;0,4956597
01/08/2023 00:59;0,5385201;0,506402;0,4956597
01/08/2023 00:59;0,5385201;0,506402;0,4956597
01/08/2023 00:59;0,5385201;0,506402;0,4956597
01/08/2023 00:59;0,5385201;0,506402;0,4956597
01/08/2023 00:59;0,5385201;0,506402;0,4956597
01/08/2023 01:00;0,5385201;0,506402;0,4956597
01/08/2023 01:00;0,5385201;0,506402;0,4956597
01/08/2023 01:00;0,5385201;0,506402;0,4956597
01/08/2023 01:00;0,5385201;0,506402;0,4956597
01/08/2023 01:00;0,5385201;0,506402;0,4956597
01/08/2023 01:00;0,53873706;0,506402;0,4956597
01/08/2023 01:01;0,53873706;0,506402;0,4956597
01/08/2023 01:01;0,53873706;0,506402;0,4956597
01/08/2023 01:01;0,53873706;0,506402;0,4956597
01/08/2023 01:01;0,53873706;0,506402;0,4956597
01/08/2023 01:01;0,53873706;0,506402;0,4956597
01/08/2023 01:01;0,53873706;0,506402;0,4956597
01/08/2023 01:02;0,53873706;0,506402;0,4956597
01/08/2023 01:02;0,53873706;0,506402;0,4956597
01/08/2023 01:02;0,53873706;0,506402;0,4956597
01/08/2023 01:02;0,53873706;0,506402;0,4956597
01/08/2023 01:02;0,53873706;0,506402;0,4956597
01/08/2023 01:02;0,53873706;0,506402;0,4956597
01/08/2023 01:03;0,53873706;0,506402;0,4956597
01/08/2023 01:03;0,53873706;0,506402;0,4956597
01/08/2023 01:03;0,53873706;0,506402;0,4956597
01/08/2023 01:03;0,53873706;0,506402;0,4956597
01/08/2023 01:03;0,53960514;0,506402;0,4958768
01/08/2023 01:03;0,53960514;0,506402;0,4958768
01/08/2023 01:04;0,53960514;0,506402;0,4958768
01/08/2023 01:04;0,53960514;0,506402;0,4958768
01/08/2023 01:04;0,53960514;0,506402;0,4958768
01/08/2023 01:04;0,53960514;0,506402;0,4958768
01/08/2023 01:04;0,53960514;0,506402;0,4958768
01/08/2023 01:04;0,53960514;0,506402;0,4958768
01/08/2023 01:05;0,53960514;0,506402;0,4958768
01/08/2023 01:05;0,53960514;0,506402;0,4958768
01/08/2023 01:05;0,53960514;0,506402;0,4958768
01/08/2023 01:05;0,53960514;0,506402;0,4958768
01/08/2023 01:05;0,53960514;0,506402;0,4978299
01/08/2023 01:05;0,53960514;0,506402;0,4978299
01/08/2023 01:06;0,53960514;0,506402;0,4978299
01/08/2023 01:06;0,53960514;0,506402;0,4978299
01/08/2023 01:06;0,53960514;0,506402;0,4978299
01/08/2023 01:06;0,53960514;0,506402;0,4978299
01/08/2023 01:06;0,53960514;0,506402;0,4978299
01/08/2023 01:06;0,53960514;0,506402;0,4978299
01/08/2023 01:07;0,53960514;0,506402;0,4978299
01/08/2023 01:07;0,53960514;0,506402;0,4978299
01/08/2023 01:07;0,53960514;0,506402;0,4978299
01/08/2023 01:07;0,53960514;0,506402;0,4978299
01/08/2023 01:07;0,53960514;0,506402;0,4956597
01/08/2023 01:07;0,53960514;0,506402;0,4956597
01/08/2023 01:08;0,53960514;0,506402;0,4956597
01/08/2023 01:08;0,53960514;0,506402;0,4956597
01/08/2023 01:08;0,53960514;0,506402;0,4956597
01/08/2023 01:08;0,53960514;0,506402;0,4956597
01/08/2023 01:08;0,53960514;0,506402;0,4956597
01/08/2023 01:08;0,53960514;0,506402;0,4956597
01/08/2023 01:09;0,53960514;0,506402;0,4956597
01/08/2023 01:09;0,53960514;0,506402;0,4956597
01/08/2023 01:09;0,53960514;0,506402;0,4956597
01/08/2023 01:09;0,53960514;0,506402;0,4956597
01/08/2023 01:09;0,53960514;0,506402;0,4956597
01/08/2023 01:09;0,53960514;0,506402;0,4956597
01/08/2023 01:10;0,53960514;0,506402;0,4956597
01/08/2023 01:10;0,53960514;0,506402;0,4956597
01/08/2023 01:10;0,53960514;0,506402;0,4956597
01/08/2023 01:10;0,53960514;0,506402;0,4956597
01/08/2023 01:10;0,53960514;0,506402;0,4956597
01/08/2023 01:10;0,53960514;0,506402;0,4956597
01/08/2023 01:11;0,53960514;0,506402;0,4956597
01/08/2023 01:11;0,53960514;0,506402;0,4956597
01/08/2023 01:11;0,53960514;0,506402;0,49674475
01/08/2023 01:11;0,53960514;0,506402;0,49674475
01/08/2023 01:11;0,53960514;0,506402;0,49674475
01/08/2023 01:11;0,53960514;0,5085721;0,49674475
01/08/2023 01:12;0,53960514;0,5085721;0,49674475
01/08/2023 01:12;0,53960514;0,5085721;0,49674475
01/08/2023 01:12;0,53960514;0,5085721;0,49674475
01/08/2023 01:12;0,53960514;0,5085721;0,49674475
01/08/2023 01:12;0,53960514;0,5085721;0,49674475
01/08/2023 01:12;0,53960514;0,5085721;0,49674475
01/08/2023 01:13;0,53960514;0,5085721;0,49674475
01/08/2023 01:13;0,53960514;0,5085721;0,49674475
01/08/2023 01:13;0,53960514;0,5085721;0,49674475
01/08/2023 01:13;0,53960514;0,506402;0,49674475
01/08/2023 01:13;0,53960514;0,506402;0,49674475
01/08/2023 01:13;0,53960514;0,506402;0,49674475
01/08/2023 01:14;0,53960514;0,506402;0,49674475
01/08/2023 01:14;0,53960514;0,506402;0,49674475
01/08/2023 01:14;0,53960514;0,506402;0,49674475
01/08/2023 01:14;0,53960514;0,506402;0,49674475
01/08/2023 01:14;0,53960514;0,506402;0,49674475
01/08/2023 01:14;0,53960514;0,506402;0,49674475
01/08/2023 01:15;0,53960514;0,506402;0,49674475
01/08/2023 01:15;0,53960514;0,506402;0,49674475
01/08/2023 01:15;0,53960514;0,506402;0,49674475
01/08/2023 01:15;0,53960514;0,506402;0,49674475
01/08/2023 01:15;0,53960514;0,506402;0,49674475
01/08/2023 01:15;0,53960514;0,506402;0,49674475
01/08/2023 01:16;0,53960514;0,506402;0,49674475
01/08/2023 01:16;0,53960514;0,50748706;0,49674475
01/08/2023 01:16;0,5406902;0,50748706;0,49674475
01/08/2023 01:16;0,5406902;0,50748706;0,49674475
01/08/2023 01:16;0,5406902;0,50748706;0,49674475
01/08/2023 01:16;0,5406902;0,50748706;0,49674475
01/08/2023 01:17;0,5406902;0,50748706;0,49674475
01/08/2023 01:17;0,5406902;0,50748706;0,49674475
01/08/2023 01:17;0,5406902;0,50748706;0,49674475
01/08/2023 01:17;0,5406902;0,50748706;0,49804688
01/08/2023 01:17;0,5406902;0,50748706;0,49804688
01/08/2023 01:17;0,5406902;0,50748706;0,49804688
01/08/2023 01:18;0,5406902;0,50748706;0,49804688
01/08/2023 01:18;0,5406902;0,50748706;0,49804688
01/08/2023 01:18;0,5406902;0,50748706;0,49804688
01/08/2023 01:18;0,5406902;0,50748706;0,49804688
01/08/2023 01:18;0,5406902;0,50748706;0,49804688
01/08/2023 01:18;0,5406902;0,50748706;0,49804688
01/08/2023 01:19;0,5406902;0,50748706;0,49804688
01/08/2023 01:19;0,5406902;0,50748706;0,49804688
01/08/2023 01:19;0,5406902;0,50748706;0,49804688
01/08/2023 01:19;0,5406902;0,50748706;0,49804688
01/08/2023 01:19;0,5406902;0,50748706;0,49804688
01/08/2023 01:19;0,5406902;0,50748706;0,49804688
01/08/2023 01:20;0,5406902;0,50748706;0,49804688
01/08/2023 01:20;0,5406902;0,50748706;0,49804688
01/08/2023 01:20;0,5406902;0,50748706;0,49804688
01/08/2023 01:20;0,5406902;0,50748706;0,49804688
01/08/2023 01:20;0,5406902;0,50748706;0,49674475
01/08/2023 01:20;0,5406902;0,50748706;0,49674475
