TIME;SELECTED TURBINE SPEED;1r;2r;3r;4r;potencia
31/01/2023 07:50;3600,375;44,50605;42,96587;57,154926;55,185905;134,20114
31/01/2023 08:00;3598,3518;45,203712;43,829586;57,116272;55,690052;134,6269
31/01/2023 08:10;3598,6733;44,72131;42,45381;57,400124;54,06035;134,92593
31/01/2023 08:20;3598,8015;44,196014;43,253265;56,952614;55,286667;134,80017
31/01/2023 08:30;3598,363;44,731846;43,68694;57,255825;54,60211;134,87535
31/01/2023 08:40;3599,5662;45,602158;42,6496;56,868538;55,10612;134,83113
31/01/2023 08:50;3600,5217;44,648975;42,8129;57,079247;55,93565;134,50592
31/01/2023 09:00;3600,7617;44,761047;43,72862;57,38069;54,9859;134,1782
31/01/2023 09:10;3599,4534;44,586773;43,215652;57,69107;55,260162;134,3563
31/01/2023 09:20;3598,272;44,805405;42,53132;57,041985;54,932358;134,9088
31/01/2023 09:30;3599,165;45,129234;42,9761;57,046047;54,812084;134,83171
31/01/2023 09:40;3599,8062;44,48766;43,373463;57,762836;55,50202;134,85486
31/01/2023 09:50;3600,043;44,833237;42,56363;57,883125;55,022884;134,57416
31/01/2023 10:00;3600,689;45,27499;43,33007;57,87851;55,18098;134,29726
31/01/2023 10:10;3600,2249;44,64645;42,601154;57,36172;54,841434;134,17628
31/01/2023 10:20;3598,504;45,30242;43,234486;57,546085;55,11074;134,58638
31/01/2023 10:30;3600,4202;44,595604;43,875782;57,792564;55,86117;134,78691
31/01/2023 10:40;3599,537;44,690723;42,73362;57,406517;56,11822;134,64815
31/01/2023 10:50;3600,166;44,996;42,84988;57,32885;55,298233;134,92502
31/01/2023 11:00;3600,1948;44,95101;43,46516;57,33711;55,542717;134,75154
31/01/2023 11:10;3599,414;45,607327;43,155743;56,317448;54,414894;134,57887
31/01/2023 11:20;3599,3123;45,38145;43,675285;57,493725;54,677944;134,78934
31/01/2023 11:30;3599,2314;45,522;43,2852;56,106785;54,002987;134,56119
31/01/2023 11:40;3599,3079;45,452694;42,946667;57,842724;53,088287;134,83868
31/01/2023 11:50;3598,365;45,398697;43,34754;57,483162;54,427094;134,94939
31/01/2023 12:00;3599,22;45,183712;43,42851;57,59693;53,92953;134,9085
31/01/2023 12:10;3600,0564;45,520073;43,4727;58,14629;53,232727;134,66348
31/01/2023 12:20;3599,3394;45,04407;43,951057;56,786556;53,59466;134,87903
31/01/2023 12:30;3599,1074;45,17976;43,85651;57,686817;53,228878;134,895
31/01/2023 12:40;3600,7285;45,179;43,724762;57,83495;53,67848;134,56145
31/01/2023 12:50;3602,6147;45,48175;43,330338;57,115067;52,84307;133,56049
31/01/2023 13:00;3600,4312;45,21914;43,240658;58,44005;53,341736;134,19116
31/01/2023 13:10;3599,7773;45,1634;43,811;57,343384;53,425182;134,14836
31/01/2023 13:20;3599,591;45,943607;44,38175;57,751812;54,14338;134,28603
31/01/2023 13:30;3599,3264;45,801373;43,957397;57,749573;53,821156;134,26517
31/01/2023 13:40;3599,0718;45,977406;44,001472;57,72086;54,09012;134,4486
31/01/2023 13:50;3599,2593;46,38939;43,875957;57,692432;53,729683;134,71936
31/01/2023 14:00;3599,2603;45,670624;44,18539;58,37224;52,913887;134,81602
31/01/2023 14:10;3598,8225;45,85878;44,01728;57,682346;52,70824;134,857
31/01/2023 14:20;3599,433;46,479694;43,572517;58,1079;52,425594;134,93362
31/01/2023 14:30;3601,4597;45,80829;43,218624;57,768246;52,25727;134,27873
31/01/2023 14:40;3601,72;45,748856;43,340927;57,988304;53,437782;133,77847
31/01/2023 14:50;3600,5642;45,524494;42,976532;57,54697;54,681957;134,14828
31/01/2023 15:00;3600,404;45,910378;42,869038;57,736027;55,423557;134,81177
31/01/2023 15:10;3600,2656;45,35168;43,3113;57,593246;54,572807;134,67743
31/01/2023 15:20;3600,9224;45,053032;42,93409;58,40534;55,595325;134,4227
31/01/2023 15:30;3599,1738;44,835445;43,600773;57,82676;54,752304;134,76097
31/01/2023 15:40;3600,0403;45,495537;43,632122;58,818146;53,64936;134,9139
31/01/2023 15:50;3601,4814;46,028;43,137684;58,180588;53,812943;134,1044
31/01/2023 16:00;3602,1064;46,323524;43,23397;57,490463;53,32311;133,71725
31/01/2023 16:10;3599,76;45,354305;42,506588;57,329052;53,817856;134,75943
31/01/2023 16:20;3600,2922;45,626884;42,33968;56,982918;55,315342;134,21957
31/01/2023 16:30;3600,6863;45,483997;42,516872;57,591885;56,925076;134,17479
31/01/2023 16:40;3600,3845;45,715237;42,53077;57,22233;56,601463;134,44797
31/01/2023 16:50;3601,9875;44,87217;41,798588;57,863174;54,758297;134,1706
31/01/2023 17:00;3603,6719;45,381413;42,346622;57,17706;56,48279;132,71078
31/01/2023 17:10;3599,2805;45,306004;41,862347;57,635418;56,617916;134,69397
31/01/2023 17:20;3599,3296;45,331455;42,21646;57,014;56,45572;135,03247
31/01/2023 17:30;3599,5442;46,15771;42,648647;56,46629;56,4981;134,91962
31/01/2023 17:40;3600,2295;45,272243;43,151024;57,054447;53,082726;134,05573
31/01/2023 17:50;3599,8887;45,253235;42,39882;57,400326;53,749245;134,40192
31/01/2023 18:00;3599,164;45,40388;42,24026;57,145298;52,720936;134,61624
31/01/2023 18:10;3599,0276;44,8313;42,758987;56,868217;54,946964;134,87802
31/01/2023 18:20;3600,7312;45,081467;42,82299;57,298492;55,306805;134,63145
31/01/2023 18:30;3600,1892;44,298397;41,992146;57,404438;55,90205;134,42519
31/01/2023 18:40;3600,435;45,024227;42,54337;56,62094;54,253323;134,37987
31/01/2023 18:50;3600,4268;45,19727;41,77869;56,841873;54,249935;134,18124
31/01/2023 19:00;3599,5828;44,738956;42,07387;57,200333;55,589252;134,89218
31/01/2023 19:10;3599,219;44,85362;42,800705;58,375767;54,944828;134,39948
31/01/2023 19:20;3600,1335;44,78896;42,096317;56,74722;55,070366;134,80688
31/01/2023 19:30;3599,4368;44,93159;41,069168;57,365295;55,717194;134,18959
31/01/2023 19:40;3599,7957;44,922344;41,94437;57,11054;55,41638;134,13698
31/01/2023 19:50;3601,328;44,801258;42,51092;57,199543;54,804844;134,08057
31/01/2023 20:00;3601,2886;44,575073;42,21127;56,39143;54,97615;134,2735
31/01/2023 20:10;3601,2424;44,694866;42,024845;58,035778;53,777157;134,46872
31/01/2023 20:20;3602,7534;44,699066;41,746864;57,380497;54,322353;133,63991
31/01/2023 20:30;3603,7979;44,10736;41,702034;57,25336;54,872765;132,48349
31/01/2023 20:40;3599,6812;44,91782;41,997814;56,104267;54,436947;134,16762
31/01/2023 20:50;3600,1985;44,35848;41,7507;56,538662;54,81812;134,38371
31/01/2023 21:00;3600,8862;44,39623;41,602634;56,287827;54,95585;134,06932
31/01/2023 21:10;3601,111;44,677147;41,749535;57,038174;54,431324;134,18764
31/01/2023 21:20;3600,4673;44,51566;41,987034;56,902653;54,746788;134,18094
31/01/2023 21:30;3600,2935;44,40262;42,289062;56,85921;54,326736;134,34294
31/01/2023 21:40;3601,6494;45,225376;41,84875;56,412994;55,25025;134,23233
31/01/2023 21:50;3599,8723;44,426643;41,7272;57,065266;54,29761;134,19461
31/01/2023 22:00;3600,3455;44,179295;42,017574;57,882736;54,155582;134,3944
31/01/2023 22:10;3601,4285;44,32632;42,394108;57,30739;54,754402;134,12418
31/01/2023 22:20;3601,5688;44,914318;42,523663;57,459484;54,7999;134,14339
31/01/2023 22:30;3600,1863;44,412075;41,755592;56,475452;55,2718;134,51268
31/01/2023 22:40;3601,4626;43,916763;42,450462;57,59336;55,24287;134,40858
31/01/2023 22:50;3601,7354;44,12524;41,841465;56,805225;54,73846;134,06973
31/01/2023 23:00;3599,7363;43,662727;41,788742;56,348618;55,613766;134,22498
31/01/2023 23:10;3600,638;43,716385;42,64173;57,277016;55,052986;134,17972
31/01/2023 23:20;3601,7817;44,350716;41,893517;56,650696;55,974453;133,91203
31/01/2023 23:30;3598,4736;44,142845;41,61817;56,236008;55,266037;134,91647
31/01/2023 23:40;3599,9844;44,322857;42,332645;57,140488;55,225014;134,64082
31/01/2023 23:50;3601,5337;43,413147;42,16288;57,085777;54,66656;134,10559
01/02/2023 00:00;3598,3645;44,160305;41,699707;56,84303;54,779434;134,76451
01/02/2023 00:10;3599,4736;43,980854;41,98423;56,805122;55,511654;134,6748
01/02/2023 00:20;3599,795;44,01461;41,83336;56,263252;55,394062;134,72105
01/02/2023 00:30;3598,8164;44,15392;41,93888;56,871754;56,13653;134,61787
01/02/2023 00:40;3600,563;43,725018;42,58507;57,78493;54,87056;134,5274
01/02/2023 00:50;3600,8591;44,439156;42,362915;57,042168;54,20627;141,48955
01/02/2023 01:00;3600,9868;45,512104;43,84022;59,346878;51,97928;166,11957
01/02/2023 01:10;3600,8157;46,427166;45,44939;60,321117;48,89275;187,8786
01/02/2023 01:20;3602,0479;46,230812;46,51636;60,25582;48,64841;189,0706
01/02/2023 01:30;3600,6057;47,07393;46,784824;61,08881;48,935402;188,71481
01/02/2023 01:40;3600,1406;46,90594;47,272205;59,752728;47,454308;187,98479
01/02/2023 01:50;3600,1877;47,479187;46,974197;60,205536;46,829475;188,11984
01/02/2023 02:00;3599,669;47,704494;47,51128;60,204388;46,907654;187,47005
01/02/2023 02:10;3600,5808;48,20178;47,513607;60,46532;46,76393;187,59102
01/02/2023 02:20;3601,1257;48,24829;48,004787;60,516857;46,82789;188,19681
01/02/2023 02:30;3600,2312;48,61966;47,913948;60,373177;46,093975;188,47145
01/02/2023 02:40;3600,3218;47,884663;48,15451;60,467983;46,45852;188,65211
01/02/2023 02:50;3601,0127;48,075447;48,650143;61,05284;46,58312;188,66287
01/02/2023 03:00;3600,6362;48,245316;48,262707;60,83767;46,612465;188,82518
01/02/2023 03:10;3599,8357;48,18775;48,08318;60,317616;47,554165;188,68756
01/02/2023 03:20;3599,456;47,644527;47,52902;60,601624;47,391518;178,2635
01/02/2023 03:30;3600,665;47,028404;46,071117;60,309265;48,291332;165,3401
01/02/2023 03:40;3600,7803;47,41675;46,89132;61,781963;49,995872;165,30142
01/02/2023 03:50;3599,904;47,762615;46,929653;61,36469;51,002632;165,07695
01/02/2023 04:00;3598,8193;48,50976;47,06315;61,182495;52,529766;165,2453
01/02/2023 04:10;3599,3586;49,03841;47,262623;61,685055;52,694393;165,13785
01/02/2023 04:20;3601,2046;47,647095;46,890976;62,098736;52,963654;164,69908
01/02/2023 04:30;3600,5876;47,95189;46,94951;61,874565;52,243885;163,77115
01/02/2023 04:40;3599,9993;44,880398;43,491013;61,01489;54,943542;143,0103
01/02/2023 04:50;3601,1472;43,162727;41,811222;61,52715;58,011322;134,15204
01/02/2023 05:00;3599,586;43,632908;42,618744;62,044067;59,166313;133,6618
01/02/2023 05:10;3599,0918;44,404808;42,739777;61,719772;59,533062;134,37798
01/02/2023 05:20;3599,5874;43,818672;42,49916;62,242176;59,107525;134,23688
01/02/2023 05:30;3601,0784;43,64393;42,671856;62,52806;56,57563;134,0597
01/02/2023 05:40;3602,7402;42,986385;42,316826;62,006985;56,86344;133,36545
01/02/2023 05:50;3601,9954;43,86042;41,822777;60,531326;57,051003;133,82416
01/02/2023 06:00;3598,41;43,732002;42,50328;59,738304;55,998314;134,95985
01/02/2023 06:10;3599,9756;43,522125;41,87187;60,15849;56,2925;134,79521
01/02/2023 06:20;3600,0952;43,355293;42,492447;59,531273;56,05511;134,6631
01/02/2023 06:30;3599,7302;43,300507;42,28168;58,793175;57,47472;134,55154
01/02/2023 06:40;3599,836;43,49684;42,506798;58,936646;58,86003;134,43648
01/02/2023 06:50;3599,832;43,50587;42,279686;58,65685;56,959522;134,32494
01/02/2023 07:00;3598,799;43,796734;41,44338;58,31364;57,01453;134,67326
01/02/2023 07:10;3600,7275;43,808228;41,611034;58,184208;54,820835;134,38185
01/02/2023 07:20;3600,377;43,529743;41,79127;58,44297;53,916702;134,35417
01/02/2023 07:30;3600,5906;44,39872;41,905373;58,48295;53,67401;134,34029
01/02/2023 07:40;3600,868;44,661064;42,063095;58,411945;54,48072;134,16478
01/02/2023 07:50;3600,6958;44,82208;41,642883;58,38787;54,216805;134,23857
01/02/2023 08:00;3600,1245;43,85779;42,14668;57,79983;54,650776;134,2641
01/02/2023 08:10;3600,8818;43,965275;42,771435;58,50704;53,51204;134,14691
01/02/2023 08:20;3600,2683;44,35105;42,620914;58,558605;52,51382;134,20659
01/02/2023 08:30;3600,14;45,031563;42,892925;58,033077;52,69877;134,2617
01/02/2023 08:40;3600,727;44,762016;41,598263;58,231453;53,927517;134,194
01/02/2023 08:50;3600,5654;45,14748;41,803764;57,858112;53,180805;134,16492
01/02/2023 09:00;3601,0269;45,557236;42,81449;58,433537;52,873573;134,10228
01/02/2023 09:10;3600,2378;45,252987;42,714592;58,44753;52,413498;134,1845
01/02/2023 09:20;3599,586;44,582443;42,19744;58,26644;52,227383;134,47588
01/02/2023 09:30;3598,344;45,087906;42,620354;57,025265;51,966812;134,73892
01/02/2023 09:40;3599,9258;45,369526;43,499428;58,21825;51,447117;134,76263
01/02/2023 09:50;3600,0469;44,61536;43,33569;57,96303;51,271236;134,3568
01/02/2023 10:00;3601,493;45,142982;43,514317;58,694607;51,22866;134,10718
01/02/2023 10:10;3600,954;45,56656;43,495052;57,668343;50,540245;134,13208
01/02/2023 10:20;3601,011;46,20091;43,611855;58,301144;50,317677;134,18294
01/02/2023 10:30;3599,8374;46,12583;44,52143;57,259037;51,52711;134,21626
01/02/2023 10:40;3600,0386;46,063087;44,038555;57,752758;51,87015;134,24998
01/02/2023 10:50;3600,9377;45,779095;44,25382;56,911568;51,442623;134,14688
01/02/2023 11:00;3600,9446;46,382477;44,082554;57,84;51,224503;133,99538
01/02/2023 11:10;3598,5562;46,23018;45,18483;57,001392;50,881725;134,70244
01/02/2023 11:20;3598,3755;46,45708;45,4708;57,371193;50,999016;134,85353
01/02/2023 11:30;3600,707;45,762905;44,6534;58,0706;51,362896;134,5171
01/02/2023 11:40;3599,1973;45,95474;44,885666;57,57428;50,719112;134,75592
01/02/2023 11:50;3598,8115;46,014683;44,71822;57,800972;51,931843;134,938
01/02/2023 12:00;3600,464;46,65352;44,732006;58,094543;50,184307;134,41841
01/02/2023 12:10;3600,7363;46,510914;44,726566;57,59677;50,03963;134,13289
01/02/2023 12:20;3598,354;46,491016;44,718307;57,539845;51,378647;134,73988
01/02/2023 12:30;3599,1436;46,293037;44,291656;58,031757;51,841587;134,889
01/02/2023 12:40;3599,6023;46,132668;44,11038;58,05298;52,22753;134,41544
01/02/2023 12:50;3598,968;45,822826;44,552185;57,86994;52,21132;134,78171
01/02/2023 13:00;3599,997;46,143597;44,645367;58,15108;52,08322;134,72519
01/02/2023 13:10;3599,2322;46,582558;45,29627;58,156803;52,46847;134,84248
01/02/2023 13:20;3600,0325;46,712845;45,266098;57,784203;52,266438;134,513
01/02/2023 13:30;3600,368;46,431725;45,125004;58,96707;51,915024;134,19672
01/02/2023 13:40;3599,2444;46,318893;45,395184;58,016724;52,425385;134,37242
01/02/2023 13:50;3598,989;46,8622;44,719135;58,705006;52,36472;134,80028
01/02/2023 14:00;3600,628;46,599155;45,60193;58,525;52,468895;134,53299
01/02/2023 14:10;3600,2705;47,079437;44,851498;58,30132;53,117435;134,23363
01/02/2023 14:20;3599,0278;47,066177;45,3576;59,086143;53,506042;134,36697
01/02/2023 14:30;3600,5776;47,296448;46,064205;59,00215;53,01228;134,25961
01/02/2023 14:40;3600,6685;46,83069;45,51034;59,044907;53,155113;134,15167
01/02/2023 14:50;3599,9587;46,75251;44,951054;58,92177;54,92409;134,26488
01/02/2023 15:00;3598,7085;47,095074;44,874104;58,37792;54,242905;134,59093
01/02/2023 15:10;3600,4238;46,488705;45,208317;58,236725;54,20342;134,82916
01/02/2023 15:20;3599,8706;46,49194;45,63856;58,60661;54,167587;134,66615
01/02/2023 15:30;3600,219;46,731155;44,4114;58,025658;54,6579;134,60887
01/02/2023 15:40;3601,024;46,478638;45,62415;58,126568;53,481224;134,47607
01/02/2023 15:50;3601,572;46,582466;45,128517;58,709717;54,21757;133,96213
01/02/2023 16:00;3600,4565;46,45577;45,211338;58,719387;54,829887;134,15205
01/02/2023 16:10;3598,9395;47,202553;45,013145;58,550343;54,984512;134,7913
01/02/2023 16:20;3599,1626;46,395607;44,695343;58,756058;54,250134;134,79352
01/02/2023 16:30;3599,8416;46,598465;44,809258;58,74365;55,021065;134,5249
01/02/2023 16:40;3599,8972;46,73737;44,93419;58,79308;55,45927;134,53214
01/02/2023 16:50;3600,1726;46,858425;44,811405;58,573196;55,76281;134,50352
01/02/2023 17:00;3600,305;46,3143;44,224434;58,34348;55,127953;134,29034
01/02/2023 17:10;3598,5854;45,835144;44,7519;57,612053;55,2952;134,74367
01/02/2023 17:20;3599,4373;46,192463;44,37826;57,9911;54,53833;134,87405
01/02/2023 17:30;3599,732;46,27724;44,69252;58,29468;54,66746;134,69724
01/02/2023 17:40;3600,802;46,120506;44,290413;58,488335;55,521088;134,59764
01/02/2023 17:50;3600,5857;46,497562;44,670677;57,30721;54,447414;134,12482
01/02/2023 18:00;3599,0063;46,30636;44,46306;57,872765;54,88337;134,55017
01/02/2023 18:10;3599,5293;46,00004;44,281715;58,041847;54,70406;134,70459
01/02/2023 18:20;3601,0862;46,80697;44,54623;58,3368;53,686607;134,16006
01/02/2023 18:30;3599,1807;46,108543;43,794163;57,929626;54,65806;134,35359
01/02/2023 18:40;3599,0596;46,557167;43,730564;57,635162;55,86074;134,5004
01/02/2023 18:50;3599,1992;45,79815;44,307323;57,615974;55,26107;134,687
01/02/2023 19:00;3599,1267;46,324024;43,904537;58,303967;54,814938;134,80768
01/02/2023 19:10;3599,8103;45,591743;43,89373;57,24426;55,03348;134,80276
01/02/2023 19:20;3600,855;46,05722;43,723537;56,906303;54,989605;134,67632
01/02/2023 19:30;3599,9385;45,736225;43,41205;57,598766;54,517147;134,58746
01/02/2023 19:40;3600,5159;45,41642;43,53848;57,42076;55,882645;134,56638
01/02/2023 19:50;3601,163;45,986416;43,44116;57,56422;54,881382;134,33293
01/02/2023 20:00;3599,8477;45,24741;43,329803;57,443623;54,371487;134,29181
01/02/2023 20:10;3598,6882;45,132755;42,963127;57,2664;55,467945;134,79419
01/02/2023 20:20;3600,0732;46,003704;43,17005;57,459663;55,524895;134,57254
01/02/2023 20:30;3600,5703;45,22718;42,73797;57,37516;55,165073;134,21419
01/02/2023 20:40;3601,3257;46,17425;42,54416;58,1063;55,360855;134,2154
01/02/2023 20:50;3600,4028;45,72056;42,465237;58,308403;54,9744;134,27025
01/02/2023 21:00;3600,0186;45,097683;42,589478;58,480606;55,477455;134,20845
01/02/2023 21:10;3600,3215;45,23472;42,776943;57,837555;54,96839;134,42332
01/02/2023 21:20;3599,4116;44,62852;43,296585;57,979736;54,91454;134,72517
01/02/2023 21:30;3598,822;45,220867;42,666386;57,516567;55,01007;135,01457
01/02/2023 21:40;3601,3325;45,26361;42,889507;58,015858;54,187065;134,31085
01/02/2023 21:50;3600,9233;44,462933;43,112854;57,554153;55,15218;134,22757
01/02/2023 22:00;3599,446;45,598324;42,581017;57,930046;55,574265;134,27809
01/02/2023 22:10;3600,2517;44,70502;42,353092;58,172318;55,95127;134,21695
01/02/2023 22:20;3600,5894;44,5983;43,144676;58,44558;54,84557;134,32178
01/02/2023 22:30;3600,1006;45,19874;42,9693;58,15731;55,384216;134,43929
01/02/2023 22:40;3600,3638;44,497726;42,727333;58,316185;55,484768;134,53685
01/02/2023 22:50;3601,071;44,771385;42,59217;57,9061;54,553272;134,21632
01/02/2023 23:00;3599,7395;45,48269;42,954475;57,25127;55,587772;134,26457
01/02/2023 23:10;3599,3733;45,1759;42,551174;57,06444;55,723057;134,55396
01/02/2023 23:20;3600,082;45,710197;43,380337;58,500614;54,021626;152,25722
01/02/2023 23:30;3600,6936;48,127888;46,447933;59,832798;50,727314;179,83119
01/02/2023 23:40;3600,05;47,22175;47,017075;60,00935;49,828903;180,86137
01/02/2023 23:50;3600,4375;48,19197;47,293644;59,999416;51,212616;161,42441
02/02/2023 00:00;3600,7493;44,390682;42,37636;58,39409;53,76067;141,75668
02/02/2023 00:10;3599,417;43,280563;41,1203;58,104115;54,527485;134,91429
02/02/2023 00:20;3600,4675;43,472034;41,29516;59,28703;55,711483;134,82474
02/02/2023 00:30;3599,8264;43,91337;41,2294;60,328766;56,268986;134,79498
02/02/2023 00:40;3600,086;44,45915;41,57806;60,18443;56,42156;134,75136
02/02/2023 00:50;3600,9585;44,317318;42,34069;59,812557;57,68952;134,66193
02/02/2023 01:00;3600,2737;44,438766;42,01767;59,244835;56,466213;134,55774
02/02/2023 01:10;3600,5994;44,798714;42,26353;59,89332;57,121346;134,62007
02/02/2023 01:20;3600,364;44,93255;42,31046;59,733654;56,408245;134,73788
02/02/2023 01:30;3599,997;45,429226;42,786556;59,5799;55,596367;134,31107
02/02/2023 01:40;3599,4138;45,256176;42,675858;59,470016;55,236145;134,32817
02/02/2023 01:50;3601,1663;45,393326;43,122154;59,577923;55,737495;134,23705
02/02/2023 02:00;3599,7195;45,29529;42,54825;59,453358;55,718544;134,25253
02/02/2023 02:10;3599,5315;44,91176;43,668144;58,84526;53,846645;134,25714
02/02/2023 02:20;3599,9114;45,922436;43,56143;58,59624;53,9503;134,23611
02/02/2023 02:30;3600,542;45,083984;43,55516;58,42079;52,580288;134,23703
02/02/2023 02:40;3601,0996;45,54501;42,97263;58,46463;54,344784;137,15157
02/02/2023 02:50;3601,053;45,912502;42,734867;60,28017;53,0139;155,17007
02/02/2023 03:00;3600,4326;46,76979;46,914276;59,86048;51,28951;175,1724
02/02/2023 03:10;3599,4915;47,017437;47,91215;59,22514;50,014164;187,06683
02/02/2023 03:20;3599,5137;47,43457;47,346645;59,969017;49,27446;188,04407
02/02/2023 03:30;3600,7358;47,640194;48,661602;60,505398;49,842403;187,83267
02/02/2023 03:40;3600,4053;48,022152;48,86038;60,641712;48,290913;187,89758
02/02/2023 03:50;3600,4124;48,35582;49,24476;60,763058;47,932987;187,97112
02/02/2023 04:00;3599,0278;49,104656;49,283997;61,131428;48,103573;187,98007
02/02/2023 04:10;3599,2021;48,99844;49,783176;60,732624;47,361492;187,98764
02/02/2023 04:20;3599,0173;49,514244;49,178318;60,76577;46,78774;188,18152
02/02/2023 04:30;3600,3738;49,25155;49,65173;60,62474;46,965405;188,36276
02/02/2023 04:40;3599,506;48,233482;49,481865;60,29226;47,55827;185,85303
02/02/2023 04:50;3599,8005;47,937634;48,41225;60,23891;48,608067;168,08916
02/02/2023 05:00;3598,372;46,583015;44,220917;59,254124;54,30715;148,28369
02/02/2023 05:10;3599,2207;43,270336;40,688362;61,48958;59,32524;133,892
02/02/2023 05:20;3600,3135;43,99669;41,28536;60,331;62,168224;133,78703
02/02/2023 05:30;3600,704;43,96947;41,31333;61,62502;62,040348;134,68913
02/02/2023 05:40;3600,5676;43,759624;41,041054;61,40757;60,888664;134,77043
02/02/2023 05:50;3600,6802;43,636204;41,153618;61,962425;59,28733;134,87817
02/02/2023 06:00;3598,9985;43,603302;42,49617;60,90786;58,586174;135,14914
02/02/2023 06:10;3599,7363;43,673317;41,777534;61,567745;58,04132;135,26343
02/02/2023 06:20;3600,1187;43,75476;42,399956;61,0044;57,679363;135,1369
02/02/2023 06:30;3600,288;43,66244;42,893803;61,27642;57,92948;134,96387
02/02/2023 06:40;3600,7327;44,097942;42,015007;61,597336;56,371826;134,83421
02/02/2023 06:50;3599,9263;43,6114;41,951275;59,505157;55,35781;134,72159
02/02/2023 07:00;3599,2356;44,44943;41,615295;59,395947;57,78267;134,82909
02/02/2023 07:10;3598,8828;43,992535;42,641502;59,444504;58,407135;135,21187
02/02/2023 07:20;3601,2842;43,95934;42,789448;59,32098;58,76619;135,0134
02/02/2023 07:30;3601,3088;44,11456;43,00731;59,576416;58,990166;134,61522
02/02/2023 07:40;3602,1157;44,223694;41,92054;59,486233;58,729237;134,45837
02/02/2023 07:50;3602,979;44,33104;42,72465;59,127964;58,865562;133,99683
02/02/2023 08:00;3602,066;44,162952;42,71334;59,04889;57,444054;134,25908
02/02/2023 08:10;3600,7178;44,824707;43,18669;58,542812;56,91916;134,73645
02/02/2023 08:20;3599,6267;44,96315;42,23713;58,450764;56,908073;134,74022
02/02/2023 08:30;3599,9785;45,646275;42,48676;58,354355;56,266144;135,05968
02/02/2023 08:40;3600,2688;45,509937;42,337994;58,52412;56,73805;135,30693
02/02/2023 08:50;3600,2568;45,07375;42,346977;58,015522;56,41968;135,11452
02/02/2023 09:00;3599,018;45,106316;42,155506;57,98839;56,51877;135,06462
02/02/2023 09:10;3599,8767;44,76456;42,23879;58,320595;54,861107;134,79375
02/02/2023 09:20;3600,459;45,55572;42,408363;58,234497;53,45792;134,73929
02/02/2023 09:30;3600,4363;45,655613;42,930233;57,719646;54,244865;134,72813
02/02/2023 09:40;3600,3503;45,14377;42,73224;58,653675;55,188236;134,76294
02/02/2023 09:50;3600,37;45,512325;42,81837;59,009953;55,6516;134,81192
02/02/2023 10:00;3600,691;44,9131;43,415367;58,394413;52,638504;134,69061
02/02/2023 10:10;3599,9849;45,37499;43,269196;58,30832;54,861908;134,72725
02/02/2023 10:20;3600,5913;45,226784;43,89008;58,59161;53,190666;134,84174
02/02/2023 10:30;3600,0303;45,617043;42,927773;57,543346;52,80378;134,73814
02/02/2023 10:40;3600,2104;46,080658;44,140053;57,86297;52,49741;134,83151
02/02/2023 10:50;3601,2253;45,510258;44,413635;57,70176;52,480232;134,60918
02/02/2023 11:00;3603,9072;46,633404;43,637352;57,96875;52,501022;132,84085
02/02/2023 11:10;3601,8098;46,410748;44,194225;58,23694;53,548923;134,56299
02/02/2023 11:20;3601,2646;45,869717;44,61906;58,62339;53,69174;134,51497
02/02/2023 11:30;3599,2925;46,392857;44,135887;57,389805;53,02571;134,95059
02/02/2023 11:40;3599,029;46,262417;44,53378;57,569492;52,110973;135,40874
02/02/2023 11:50;3600,5046;46,365837;45,48813;58,00841;52,778004;135,24979
02/02/2023 12:00;3599,2532;46,09872;44,367634;57,835175;52,82947;135,20427
02/02/2023 12:10;3599,889;46,527317;44,817913;57,508503;53,606483;135,34431
02/02/2023 12:20;3599,475;46,315056;44,79747;58,205074;52,898647;134,88327
02/02/2023 12:30;3600,0957;46,490788;45,39836;58,298378;52,60592;134,67697
02/02/2023 12:40;3598,7812;46,025288;45,013935;58,03793;52,07009;135,04059
02/02/2023 12:50;3600,1704;46,920345;45,39197;57,875446;52,389805;135,33008
02/02/2023 13:00;3601,2173;46,666134;45,386803;57,685966;52,077084;134,86272
02/02/2023 13:10;3599,9922;46,14969;45,598164;57,71022;51,93564;134,77649
02/02/2023 13:20;3599,519;46,389206;45,173965;58,267952;52,57238;134,8067
02/02/2023 13:30;3599,3618;46,77249;45,51246;58,509727;53,9611;134,98189
02/02/2023 13:40;3598,8567;47,30291;45,735706;57,583477;53,178055;135,30623
02/02/2023 13:50;3601,4731;46,828423;46,57815;58,65278;53,697067;134,72557
02/02/2023 14:00;3600,8726;47,416798;45,710655;57,97548;53,049908;134,72296
02/02/2023 14:10;3601,1853;46,842007;46,16604;57,58868;53,06818;134,7147
02/02/2023 14:20;3600,1375;46,384212;45,505287;58,324295;53,646027;134,67084
02/02/2023 14:30;3600,5671;47,43457;45,911793;58,315266;53,410904;134,7908
02/02/2023 14:40;3598,542;46,524864;44,9082;58,004925;53,77729;135,15694
02/02/2023 14:50;3600,4338;46,785206;45,577805;59,427326;52,97773;135,28639
02/02/2023 15:00;3600,439;47,167263;45,22045;58,805504;52,493946;134,92679
02/02/2023 15:10;3601,5137;46,721767;45,496197;58,368584;53,9823;134,61942
02/02/2023 15:20;3599,5547;47,820107;45,665886;58,757633;54,462048;134,76634
