time;;Tag1; ;;; ;;; ; ;; ; 
23/03/2023 20:01:43;;27,536165;;;;;;;;;;;
23/03/2023 20:01:44;;27,536165;;;;;;;;;;;
23/03/2023 20:01:45;;27,536165;;;;;;;;;;;
23/03/2023 20:01:46;;27,536165;;;;;;;;;;;
23/03/2023 20:01:47;;27,536165;;;;;;;;;;;
23/03/2023 20:01:48;;27,536165;;;;;;;;;;;
23/03/2023 20:01:49;;27,536165;;;;;;;;;;;
23/03/2023 20:01:50;;27,536165;;;;;;;;;;;
23/03/2023 20:01:51;;27,536165;;;;;;;;;;;
23/03/2023 20:01:52;;27,536165;;;;;;;;;;;
23/03/2023 20:01:53;;27,536165;;;;;;;;;;;
23/03/2023 20:01:54;;27,536165;;;;;;;;;;;
23/03/2023 20:01:55;;27,536165;;;;;;;;;;;
23/03/2023 20:01:56;;27,536165;;;;;;;;;;;
23/03/2023 20:01:57;;27,536165;;;;;;;;;;;
23/03/2023 20:01:58;;27,536165;;;;;;;;;;;
23/03/2023 20:01:59;;27,536165;;;;;;;;;;;
23/03/2023 20:02:00;;27,536165;;;;;;;;;;;
23/03/2023 20:02:01;;27,536165;;;;;;;;;;;
23/03/2023 20:02:02;;27,536165;;;;;;;;;;;
23/03/2023 20:02:03;;27,536165;;;;;;;;;;;
23/03/2023 20:02:04;;27,536165;;;;;;;;;;;
23/03/2023 20:02:05;;27,536165;;;;;;;;;;;
23/03/2023 20:02:06;;27,536165;;;;;;;;;;;
23/03/2023 20:02:07;;27,536165;;;;;;;;;;;
23/03/2023 20:02:08;;27,536165;;;;;;;;;;;
23/03/2023 20:02:09;;27,536165;;;;;;;;;;;
23/03/2023 20:02:10;;27,536165;;;;;;;;;;;
23/03/2023 20:02:11;;27,536165;;;;;;;;;;;
23/03/2023 20:02:12;;27,536165;;;;;;;;;;;
23/03/2023 20:02:13;;27,536165;;;;;;;;;;;
23/03/2023 20:02:14;;27,536165;;;;;;;;;;;
23/03/2023 20:02:15;;27,536165;;;;;;;;;;;
23/03/2023 20:02:16;;27,536165;;;;;;;;;;;
23/03/2023 20:02:17;;27,536165;;;;;;;;;;;
23/03/2023 20:02:18;;27,536165;;;;;;;;;;;
23/03/2023 20:02:19;;27,536165;;;;;;;;;;;
23/03/2023 20:02:20;;27,536165;;;;;;;;;;;
23/03/2023 20:02:21;;27,536165;;;;;;;;;;;
23/03/2023 20:02:22;;27,536165;;;;;;;;;;;
23/03/2023 20:02:23;;27,536165;;;;;;;;;;;
23/03/2023 20:02:24;;27,536165;;;;;;;;;;;
23/03/2023 20:02:25;;27,56226;;;;;;;;;;;
23/03/2023 20:02:26;;27,673504;;;;;;;;;;;
23/03/2023 20:02:27;;27,673504;;;;;;;;;;;
23/03/2023 20:02:28;;27,673504;;;;;;;;;;;
23/03/2023 20:02:29;;27,673504;;;;;;;;;;;
23/03/2023 20:02:30;;27,673504;;;;;;;;;;;
23/03/2023 20:02:31;;27,673504;;;;;;;;;;;
23/03/2023 20:02:32;;27,673504;;;;;;;;;;;
23/03/2023 20:02:33;;27,673504;;;;;;;;;;;
23/03/2023 20:02:34;;27,673504;;;;;;;;;;;
23/03/2023 20:02:35;;27,673504;;;;;;;;;;;
23/03/2023 20:02:36;;27,673504;;;;;;;;;;;
23/03/2023 20:02:37;;27,673504;;;;;;;;;;;
23/03/2023 20:02:38;;27,673504;;;;;;;;;;;
23/03/2023 20:02:39;;27,673504;;;;;;;;;;;
23/03/2023 20:02:40;;27,673504;;;;;;;;;;;
23/03/2023 20:02:41;;27,673504;;;;;;;;;;;
23/03/2023 20:02:42;;27,673504;;;;;;;;;;;
23/03/2023 20:02:43;;27,673504;;;;;;;;;;;
23/03/2023 20:02:44;;27,673504;;;;;;;;;;;
23/03/2023 20:02:45;;27,673504;;;;;;;;;;;
23/03/2023 20:02:46;;27,673504;;;;;;;;;;;
23/03/2023 20:02:47;;27,673504;;;;;;;;;;;
23/03/2023 20:02:48;;27,673504;;;;;;;;;;;
23/03/2023 20:02:49;;27,673504;;;;;;;;;;;
23/03/2023 20:02:50;;27,673504;;;;;;;;;;;
23/03/2023 20:02:51;;27,673504;;;;;;;;;;;
23/03/2023 20:02:52;;27,673504;;;;;;;;;;;
23/03/2023 20:02:53;;27,673504;;;;;;;;;;;
23/03/2023 20:02:54;;27,673504;;;;;;;;;;;
23/03/2023 20:02:55;;27,673504;;;;;;;;;;;
23/03/2023 20:02:56;;27,673504;;;;;;;;;;;
23/03/2023 20:02:57;;27,673504;;;;;;;;;;;
23/03/2023 20:02:58;;27,673504;;;;;;;;;;;
23/03/2023 20:02:59;;27,673504;;;;;;;;;;;
23/03/2023 20:03:00;;27,673504;;;;;;;;;;;
23/03/2023 20:03:01;;27,673504;;;;;;;;;;;
23/03/2023 20:03:02;;27,673504;;;;;;;;;;;
23/03/2023 20:03:03;;27,673504;;;;;;;;;;;
23/03/2023 20:03:04;;27,673504;;;;;;;;;;;
23/03/2023 20:03:05;;27,673504;;;;;;;;;;;
23/03/2023 20:03:06;;27,673504;;;;;;;;;;;
23/03/2023 20:03:07;;27,673504;;;;;;;;;;;
23/03/2023 20:03:08;;27,673504;;;;;;;;;;;
23/03/2023 20:03:09;;27,673504;;;;;;;;;;;
23/03/2023 20:03:10;;27,673504;;;;;;;;;;;
23/03/2023 20:03:11;;27,673504;;;;;;;;;;;
23/03/2023 20:03:12;;27,673504;;;;;;;;;;;
23/03/2023 20:03:13;;27,673504;;;;;;;;;;;
23/03/2023 20:03:14;;27,673504;;;;;;;;;;;
23/03/2023 20:03:15;;27,673504;;;;;;;;;;;
23/03/2023 20:03:16;;27,673504;;;;;;;;;;;
23/03/2023 20:03:17;;27,673504;;;;;;;;;;;
23/03/2023 20:03:18;;27,673504;;;;;;;;;;;
23/03/2023 20:03:19;;27,673504;;;;;;;;;;;
23/03/2023 20:03:20;;27,673504;;;;;;;;;;;
23/03/2023 20:03:21;;27,673504;;;;;;;;;;;
23/03/2023 20:03:22;;27,673504;;;;;;;;;;;
23/03/2023 20:03:23;;27,673504;;;;;;;;;;;
23/03/2023 20:03:24;;27,673504;;;;;;;;;;;
23/03/2023 20:03:25;;27,673504;;;;;;;;;;;
23/03/2023 20:03:26;;27,673504;;;;;;;;;;;
23/03/2023 20:03:27;;27,673504;;;;;;;;;;;
23/03/2023 20:03:28;;27,673504;;;;;;;;;;;
23/03/2023 20:03:29;;27,673504;;;;;;;;;;;
23/03/2023 20:03:30;;27,673504;;;;;;;;;;;
23/03/2023 20:03:31;;27,673504;;;;;;;;;;;
23/03/2023 20:03:32;;27,673504;;;;;;;;;;;
23/03/2023 20:03:33;;27,673504;;;;;;;;;;;
23/03/2023 20:03:34;;27,673504;;;;;;;;;;;
23/03/2023 20:03:35;;27,673504;;;;;;;;;;;
23/03/2023 20:03:36;;29,797655;;;;;;;;;;;
23/03/2023 20:03:37;;30,328693;;;;;;;;;;;
23/03/2023 20:03:38;;30,328693;;;;;;;;;;;
23/03/2023 20:03:39;;30,328693;;;;;;;;;;;
23/03/2023 20:03:40;;30,328693;;;;;;;;;;;
23/03/2023 20:03:41;;30,328693;;;;;;;;;;;
23/03/2023 20:03:42;;30,328693;;;;;;;;;;;
23/03/2023 20:03:43;;30,328693;;;;;;;;;;;
23/03/2023 20:03:44;;30,328693;;;;;;;;;;;
23/03/2023 20:03:45;;30,328693;;;;;;;;;;;
23/03/2023 20:03:46;;30,328693;;;;;;;;;;;
23/03/2023 20:03:47;;30,328693;;;;;;;;;;;
23/03/2023 20:03:48;;30,328693;;;;;;;;;;;
23/03/2023 20:03:49;;30,328693;;;;;;;;;;;
23/03/2023 20:03:50;;30,328693;;;;;;;;;;;
23/03/2023 20:03:51;;30,328693;;;;;;;;;;;
23/03/2023 20:03:52;;30,328693;;;;;;;;;;;
23/03/2023 20:03:53;;30,328693;;;;;;;;;;;
23/03/2023 20:03:54;;30,328693;;;;;;;;;;;
23/03/2023 20:03:55;;30,328693;;;;;;;;;;;
23/03/2023 20:03:56;;30,328693;;;;;;;;;;;
23/03/2023 20:03:57;;30,328693;;;;;;;;;;;
23/03/2023 20:03:58;;30,328693;;;;;;;;;;;
23/03/2023 20:03:59;;30,328693;;;;;;;;;;;
23/03/2023 20:04:00;;30,328693;;;;;;;;;;;
23/03/2023 20:04:01;;31,41366;;;;;;;;;;;
23/03/2023 20:04:02;;35,753525;;;;;;;;;;;
23/03/2023 20:04:03;;35,753525;;;;;;;;;;;
23/03/2023 20:04:04;;35,753525;;;;;;;;;;;
23/03/2023 20:04:05;;35,753525;;;;;;;;;;;
23/03/2023 20:04:06;;35,753525;;;;;;;;;;;
23/03/2023 20:04:07;;35,753525;;;;;;;;;;;
23/03/2023 20:04:08;;35,753525;;;;;;;;;;;
23/03/2023 20:04:09;;35,753525;;;;;;;;;;;
23/03/2023 20:04:10;;35,753525;;;;;;;;;;;
23/03/2023 20:04:11;;35,753525;;;;;;;;;;;
23/03/2023 20:04:12;;35,753525;;;;;;;;;;;
23/03/2023 20:04:13;;35,753525;;;;;;;;;;;
23/03/2023 20:04:14;;35,753525;;;;;;;;;;;
23/03/2023 20:04:15;;35,753525;;;;;;;;;;;
23/03/2023 20:04:16;;35,753525;;;;;;;;;;;
23/03/2023 20:04:17;;35,753525;;;;;;;;;;;
23/03/2023 20:04:18;;35,753525;;;;;;;;;;;
23/03/2023 20:04:19;;35,753525;;;;;;;;;;;
23/03/2023 20:04:20;;35,753525;;;;;;;;;;;
23/03/2023 20:04:21;;35,753525;;;;;;;;;;;
23/03/2023 20:04:22;;35,753525;;;;;;;;;;;
23/03/2023 20:04:23;;35,753525;;;;;;;;;;;
23/03/2023 20:04:24;;35,753525;;;;;;;;;;;
23/03/2023 20:04:25;;35,753525;;;;;;;;;;;
23/03/2023 20:04:26;;35,753525;;;;;;;;;;;
23/03/2023 20:04:27;;35,753525;;;;;;;;;;;
23/03/2023 20:04:28;;35,753525;;;;;;;;;;;
23/03/2023 20:04:29;;35,753525;;;;;;;;;;;
23/03/2023 20:04:30;;35,753525;;;;;;;;;;;
23/03/2023 20:04:31;;35,753525;;;;;;;;;;;
23/03/2023 20:04:32;;35,753525;;;;;;;;;;;
23/03/2023 20:04:33;;35,753525;;;;;;;;;;;
23/03/2023 20:04:34;;35,753525;;;;;;;;;;;
23/03/2023 20:04:35;;35,753525;;;;;;;;;;;
23/03/2023 20:04:36;;35,753525;;;;;;;;;;;
23/03/2023 20:04:37;;35,753525;;;;;;;;;;;
23/03/2023 20:04:38;;35,753525;;;;;;;;;;;
23/03/2023 20:04:39;;35,753525;;;;;;;;;;;
23/03/2023 20:04:40;;35,753525;;;;;;;;;;;
23/03/2023 20:04:41;;35,753525;;;;;;;;;;;
23/03/2023 20:04:42;;35,753525;;;;;;;;;;;
23/03/2023 20:04:43;;35,753525;;;;;;;;;;;
23/03/2023 20:04:44;;35,753525;;;;;;;;;;;
23/03/2023 20:04:45;;35,753525;;;;;;;;;;;
23/03/2023 20:04:46;;35,753525;;;;;;;;;;;
23/03/2023 20:04:47;;35,753525;;;;;;;;;;;
23/03/2023 20:04:48;;35,753525;;;;;;;;;;;
23/03/2023 20:04:49;;35,753525;;;;;;;;;;;
23/03/2023 20:04:50;;35,753525;;;;;;;;;;;
23/03/2023 20:04:51;;35,753525;;;;;;;;;;;
23/03/2023 20:04:52;;35,753525;;;;;;;;;;;
23/03/2023 20:04:53;;35,753525;;;;;;;;;;;
23/03/2023 20:04:54;;35,753525;;;;;;;;;;;
23/03/2023 20:04:55;;35,753525;;;;;;;;;;;
23/03/2023 20:04:56;;35,753525;;;;;;;;;;;
23/03/2023 20:04:57;;35,753525;;;;;;;;;;;
23/03/2023 20:04:58;;35,753525;;;;;;;;;;;
23/03/2023 20:04:59;;35,753525;;;;;;;;;;;
23/03/2023 20:05:00;;35,753525;;;;;;;;;;;
23/03/2023 20:05:01;;35,753525;;;;;;;;;;;
23/03/2023 20:05:02;;35,753525;;;;;;;;;;;
23/03/2023 20:05:03;;35,753525;;;;;;;;;;;
23/03/2023 20:05:04;;35,753525;;;;;;;;;;;
23/03/2023 20:05:05;;34,856255;;;;;;;;;;;
23/03/2023 20:05:06;;31,267166;;;;;;;;;;;
23/03/2023 20:05:07;;31,267166;;;;;;;;;;;
23/03/2023 20:05:08;;31,267166;;;;;;;;;;;
23/03/2023 20:05:09;;31,267166;;;;;;;;;;;
23/03/2023 20:05:10;;31,267166;;;;;;;;;;;
23/03/2023 20:05:11;;31,267166;;;;;;;;;;;
23/03/2023 20:05:12;;31,267166;;;;;;;;;;;
23/03/2023 20:05:13;;31,267166;;;;;;;;;;;
23/03/2023 20:05:14;;31,267166;;;;;;;;;;;
23/03/2023 20:05:15;;31,267166;;;;;;;;;;;
23/03/2023 20:05:16;;31,267166;;;;;;;;;;;
23/03/2023 20:05:17;;31,267166;;;;;;;;;;;
23/03/2023 20:05:18;;31,267166;;;;;;;;;;;
23/03/2023 20:05:19;;31,267166;;;;;;;;;;;
23/03/2023 20:05:20;;31,267166;;;;;;;;;;;
23/03/2023 20:05:21;;31,267166;;;;;;;;;;;
23/03/2023 20:05:22;;31,267166;;;;;;;;;;;
23/03/2023 20:05:23;;31,267166;;;;;;;;;;;
23/03/2023 20:05:24;;31,267166;;;;;;;;;;;
23/03/2023 20:05:25;;31,267166;;;;;;;;;;;
23/03/2023 20:05:26;;31,267166;;;;;;;;;;;
23/03/2023 20:05:27;;31,267166;;;;;;;;;;;
23/03/2023 20:05:28;;31,267166;;;;;;;;;;;
23/03/2023 20:05:29;;31,267166;;;;;;;;;;;
23/03/2023 20:05:30;;31,267166;;;;;;;;;;;
23/03/2023 20:05:31;;33,562992;;;;;;;;;;;
23/03/2023 20:05:32;;35,158394;;;;;;;;;;;
23/03/2023 20:05:33;;35,158394;;;;;;;;;;;
23/03/2023 20:05:34;;35,158394;;;;;;;;;;;
23/03/2023 20:05:35;;35,158394;;;;;;;;;;;
23/03/2023 20:05:36;;35,158394;;;;;;;;;;;
23/03/2023 20:05:37;;35,158394;;;;;;;;;;;
23/03/2023 20:05:38;;35,158394;;;;;;;;;;;
23/03/2023 20:05:39;;35,158394;;;;;;;;;;;
23/03/2023 20:05:40;;35,158394;;;;;;;;;;;
23/03/2023 20:05:41;;35,158394;;;;;;;;;;;
23/03/2023 20:05:42;;35,158394;;;;;;;;;;;
23/03/2023 20:05:43;;35,158394;;;;;;;;;;;
23/03/2023 20:05:44;;35,158394;;;;;;;;;;;
23/03/2023 20:05:45;;35,158394;;;;;;;;;;;
23/03/2023 20:05:46;;35,158394;;;;;;;;;;;
23/03/2023 20:05:47;;35,158394;;;;;;;;;;;
23/03/2023 20:05:48;;35,158394;;;;;;;;;;;
23/03/2023 20:05:49;;35,158394;;;;;;;;;;;
23/03/2023 20:05:50;;35,158394;;;;;;;;;;;
23/03/2023 20:05:51;;35,158394;;;;;;;;;;;
23/03/2023 20:05:52;;35,158394;;;;;;;;;;;
23/03/2023 20:05:53;;35,158394;;;;;;;;;;;
23/03/2023 20:05:54;;35,158394;;;;;;;;;;;
23/03/2023 20:05:55;;35,158394;;;;;;;;;;;
23/03/2023 20:05:56;;35,158394;;;;;;;;;;;
23/03/2023 20:05:57;;35,158394;;;;;;;;;;;
23/03/2023 20:05:58;;35,158394;;;;;;;;;;;
23/03/2023 20:05:59;;35,158394;;;;;;;;;;;
23/03/2023 20:06:00;;35,158394;;;;;;;;;;;
23/03/2023 20:06:01;;35,158394;;;;;;;;;;;
23/03/2023 20:06:02;;35,158394;;;;;;;;;;;
23/03/2023 20:06:03;;32,18733;;;;;;;;;;;
23/03/2023 20:06:04;;30,122688;;;;;;;;;;;
23/03/2023 20:06:05;;30,122688;;;;;;;;;;;
23/03/2023 20:06:06;;30,122688;;;;;;;;;;;
23/03/2023 20:06:07;;30,122688;;;;;;;;;;;
23/03/2023 20:06:08;;30,122688;;;;;;;;;;;
23/03/2023 20:06:09;;30,122688;;;;;;;;;;;
23/03/2023 20:06:10;;30,122688;;;;;;;;;;;
23/03/2023 20:06:11;;30,122688;;;;;;;;;;;
23/03/2023 20:06:12;;30,122688;;;;;;;;;;;
23/03/2023 20:06:13;;30,122688;;;;;;;;;;;
23/03/2023 20:06:14;;30,122688;;;;;;;;;;;
23/03/2023 20:06:15;;30,122688;;;;;;;;;;;
23/03/2023 20:06:16;;34,137062;;;;;;;;;;;
23/03/2023 20:06:17;;35,204174;;;;;;;;;;;
23/03/2023 20:06:18;;35,204174;;;;;;;;;;;
23/03/2023 20:06:19;;35,204174;;;;;;;;;;;
23/03/2023 20:06:20;;35,204174;;;;;;;;;;;
23/03/2023 20:06:21;;35,204174;;;;;;;;;;;
23/03/2023 20:06:22;;35,204174;;;;;;;;;;;
23/03/2023 20:06:23;;35,204174;;;;;;;;;;;
23/03/2023 20:06:24;;35,204174;;;;;;;;;;;
23/03/2023 20:06:25;;35,204174;;;;;;;;;;;
23/03/2023 20:06:26;;35,204174;;;;;;;;;;;
23/03/2023 20:06:27;;35,204174;;;;;;;;;;;
23/03/2023 20:06:28;;35,204174;;;;;;;;;;;
23/03/2023 20:06:29;;35,204174;;;;;;;;;;;
23/03/2023 20:06:30;;35,204174;;;;;;;;;;;
23/03/2023 20:06:31;;35,204174;;;;;;;;;;;
23/03/2023 20:06:32;;35,204174;;;;;;;;;;;
23/03/2023 20:06:33;;35,204174;;;;;;;;;;;
23/03/2023 20:06:34;;35,204174;;;;;;;;;;;
23/03/2023 20:06:35;;35,204174;;;;;;;;;;;
23/03/2023 20:06:36;;35,204174;;;;;;;;;;;
23/03/2023 20:06:37;;35,204174;;;;;;;;;;;
23/03/2023 20:06:38;;35,204174;;;;;;;;;;;
23/03/2023 20:06:39;;35,204174;;;;;;;;;;;
23/03/2023 20:06:40;;35,204174;;;;;;;;;;;
23/03/2023 20:06:41;;34,13752;;;;;;;;;;;
23/03/2023 20:06:42;;29,870903;;;;;;;;;;;
23/03/2023 20:06:43;;29,870903;;;;;;;;;;;
23/03/2023 20:06:44;;29,870903;;;;;;;;;;;
23/03/2023 20:06:45;;29,870903;;;;;;;;;;;
23/03/2023 20:06:46;;29,870903;;;;;;;;;;;
23/03/2023 20:06:47;;29,870903;;;;;;;;;;;
23/03/2023 20:06:48;;29,870903;;;;;;;;;;;
23/03/2023 20:06:49;;29,870903;;;;;;;;;;;
23/03/2023 20:06:50;;29,870903;;;;;;;;;;;
23/03/2023 20:06:51;;29,870903;;;;;;;;;;;
23/03/2023 20:06:52;;29,870903;;;;;;;;;;;
23/03/2023 20:06:53;;29,870903;;;;;;;;;;;
23/03/2023 20:06:54;;29,870903;;;;;;;;;;;
23/03/2023 20:06:55;;29,870903;;;;;;;;;;;
23/03/2023 20:06:56;;29,870903;;;;;;;;;;;
23/03/2023 20:06:57;;29,870903;;;;;;;;;;;
23/03/2023 20:06:58;;29,870903;;;;;;;;;;;
23/03/2023 20:06:59;;29,870903;;;;;;;;;;;
23/03/2023 20:07:00;;29,870903;;;;;;;;;;;
23/03/2023 20:07:01;;33,927166;;;;;;;;;;;
23/03/2023 20:07:02;;33,96814;;;;;;;;;;;
23/03/2023 20:07:03;;33,96814;;;;;;;;;;;
23/03/2023 20:07:04;;33,96814;;;;;;;;;;;
23/03/2023 20:07:05;;33,96814;;;;;;;;;;;
23/03/2023 20:07:06;;33,96814;;;;;;;;;;;
23/03/2023 20:07:07;;31,699324;;;;;;;;;;;
23/03/2023 20:07:08;;30,122688;;;;;;;;;;;
23/03/2023 20:07:09;;30,122688;;;;;;;;;;;
23/03/2023 20:07:10;;30,122688;;;;;;;;;;;
23/03/2023 20:07:11;;30,122688;;;;;;;;;;;
23/03/2023 20:07:12;;30,122688;;;;;;;;;;;
23/03/2023 20:07:13;;31,688335;;;;;;;;;;;
23/03/2023 20:07:14;;37,950924;;;;;;;;;;;
23/03/2023 20:07:15;;37,950924;;;;;;;;;;;
23/03/2023 20:07:16;;37,950924;;;;;;;;;;;
23/03/2023 20:07:17;;37,950924;;;;;;;;;;;
23/03/2023 20:07:18;;37,950924;;;;;;;;;;;
23/03/2023 20:07:19;;37,950924;;;;;;;;;;;
23/03/2023 20:07:20;;34,33437;;;;;;;;;;;
23/03/2023 20:07:21;;33,37301;;;;;;;;;;;
23/03/2023 20:07:22;;33,37301;;;;;;;;;;;
23/03/2023 20:07:23;;33,37301;;;;;;;;;;;
23/03/2023 20:07:24;;33,37301;;;;;;;;;;;
23/03/2023 20:07:25;;33,37301;;;;;;;;;;;
23/03/2023 20:07:26;;35,41476;;;;;;;;;;;
23/03/2023 20:07:27;;38,477386;;;;;;;;;;;
23/03/2023 20:07:28;;38,477386;;;;;;;;;;;
23/03/2023 20:07:29;;38,477386;;;;;;;;;;;
23/03/2023 20:07:30;;38,477386;;;;;;;;;;;
23/03/2023 20:07:31;;38,477386;;;;;;;;;;;
23/03/2023 20:07:32;;38,477386;;;;;;;;;;;
23/03/2023 20:07:33;;30,999357;;;;;;;;;;;
23/03/2023 20:07:34;;30,923822;;;;;;;;;;;
23/03/2023 20:07:35;;30,923822;;;;;;;;;;;
23/03/2023 20:07:36;;30,923822;;;;;;;;;;;
23/03/2023 20:07:37;;30,923822;;;;;;;;;;;
23/03/2023 20:07:38;;30,923822;;;;;;;;;;;
23/03/2023 20:07:39;;30,923822;;;;;;;;;;;
23/03/2023 20:07:40;;30,923822;;;;;;;;;;;
23/03/2023 20:07:41;;30,923822;;;;;;;;;;;
23/03/2023 20:07:42;;30,923822;;;;;;;;;;;
23/03/2023 20:07:43;;30,923822;;;;;;;;;;;
23/03/2023 20:07:44;;30,923822;;;;;;;;;;;
