,data,valor,moving_average
174,2022-09-29 02:54:00,67.99298,62.06663729349772
175,2022-09-29 02:55:00,58.97235,62.21369514465332
176,2022-09-29 02:56:00,61.181774,61.793818918863934
177,2022-09-29 02:57:00,54.78726,61.58682950337728
178,2022-09-29 02:58:00,59.788586,61.76717020670573
179,2022-09-29 02:59:00,69.93364,61.67878392537435
180,2022-09-29 03:00:00,63.773827,61.769962565104166
181,2022-09-29 03:01:00,70.0713,61.76561915079753
182,2022-09-29 03:02:00,58.042812,61.73418718973796
183,2022-09-29 03:03:00,65.70755,62.073326110839844
184,2022-09-29 03:04:00,85.62142,62.622195434570315
185,2022-09-29 03:05:00,54.838818,62.54417266845703
186,2022-09-29 03:06:00,57.277084,62.282110850016274
187,2022-09-29 03:07:00,79.48054,62.17668965657552
188,2022-09-29 03:08:00,82.05577,62.883369827270506
189,2022-09-29 03:09:00,53.920063,62.79145253499349
190,2022-09-29 03:10:00,68.64193,62.5249875386556
191,2022-09-29 03:11:00,93.586365,63.77646102905273
192,2022-09-29 03:12:00,57.351547,63.960839462280276
193,2022-09-29 03:13:00,69.43289,63.89167086283366
194,2022-09-29 03:14:00,61.79273,64.08073488871257
195,2022-09-29 03:15:00,55.60635,64.17521781921387
196,2022-09-29 03:16:00,58.150837,64.27972831726075
197,2022-09-29 03:17:00,55.15456,64.4057492574056
198,2022-09-29 03:18:00,57.167072,64.37100982666016
199,2022-09-29 03:19:00,61.051582,64.5974250793457
200,2022-09-29 03:20:00,57.953342,64.69149856567383
201,2022-09-29 03:21:00,52.544945,63.69372660319011
202,2022-09-29 03:22:00,57.979294,63.49368082682292
203,2022-09-29 03:23:00,54.710617,63.485661061604816
204,2022-09-29 03:24:00,57.5625,63.13797836303711
205,2022-09-29 03:25:00,59.095295,63.14207649230957
206,2022-09-29 03:26:00,60.601387,63.12273025512695
207,2022-09-29 03:27:00,60.678524,63.319105784098305
208,2022-09-29 03:28:00,55.409367,63.17313181559245
209,2022-09-29 03:29:00,61.285053,62.884845606486
210,2022-09-29 03:30:00,61.66433,62.81452903747559
211,2022-09-29 03:31:00,60.166355,62.48436431884765
212,2022-09-29 03:32:00,60.7181,62.573540623982744
213,2022-09-29 03:33:00,69.67224,62.70569699605306
214,2022-09-29 03:34:00,62.987232,61.95122400919596
215,2022-09-29 03:35:00,68.73374,62.41438814798991
216,2022-09-29 03:36:00,64.363045,62.65058682759603
217,2022-09-29 03:37:00,57.230206,61.90890909830729
218,2022-09-29 03:38:00,70.425995,61.52124989827474
219,2022-09-29 03:39:00,69.75277,62.04900677998861
220,2022-09-29 03:40:00,62.91401,61.858076095581055
221,2022-09-29 03:41:00,60.367096,60.750767135620116
222,2022-09-29 03:42:00,63.889095,60.968685404459634
223,2022-09-29 03:43:00,60.755768,60.679447937011716
224,2022-09-29 03:44:00,59.50439,60.603170013427736
225,2022-09-29 03:45:00,58.95703,60.71485939025879
226,2022-09-29 03:46:00,52.753693,60.53495457967122
227,2022-09-29 03:47:00,71.47597,61.07900149027507
228,2022-09-29 03:48:00,56.714096,61.06390228271484
229,2022-09-29 03:49:00,67.181435,61.26823069254557
230,2022-09-29 03:50:00,56.3685,61.215402603149414
231,2022-09-29 03:51:00,61.212513,61.50432154337565
232,2022-09-29 03:52:00,68.75655,61.863563537597656
233,2022-09-29 03:53:00,68.165146,62.31204783121745
234,2022-09-29 03:54:00,73.09112,62.82966842651367
235,2022-09-29 03:55:00,58.692223,62.816232681274414
236,2022-09-29 03:56:00,65.47919,62.97882601420085
237,2022-09-29 03:57:00,60.798073,62.982810974121094
238,2022-09-29 03:58:00,53.555286,62.92100830078125
239,2022-09-29 03:59:00,62.27427,62.95398216247558
240,2022-09-29 04:00:00,55.807278,62.75874710083008
241,2022-09-29 04:01:00,58.862274,62.715277735392256
242,2022-09-29 04:02:00,56.603992,62.57814076741536
243,2022-09-29 04:03:00,62.172092,62.32813580830892
244,2022-09-29 04:04:00,82.618195,62.98250122070313
245,2022-09-29 04:05:00,65.90172,62.88810043334961
246,2022-09-29 04:06:00,97.21294,63.983096822102866
247,2022-09-29 04:07:00,60.787415,64.10167045593262
248,2022-09-29 04:08:00,61.18901,63.793770980834964
249,2022-09-29 04:09:00,66.98522,63.7015193939209
250,2022-09-29 04:10:00,56.790134,63.49739023844401
251,2022-09-29 04:11:00,58.839077,63.44645627339681
252,2022-09-29 04:12:00,66.740944,63.541517893473305
253,2022-09-29 04:13:00,80.540184,64.200998433431
254,2022-09-29 04:14:00,61.019527,64.25150299072266
255,2022-09-29 04:15:00,63.749313,64.41124572753907
256,2022-09-29 04:16:00,64.952774,64.81788177490235
257,2022-09-29 04:17:00,60.258957,64.44398142496745
258,2022-09-29 04:18:00,75.78018,65.0795176188151
259,2022-09-29 04:19:00,59.025135,64.80764096577963
260,2022-09-29 04:20:00,74.03122,65.39639828999837
261,2022-09-29 04:21:00,61.13909,65.39395090738932
262,2022-09-29 04:22:00,58.34851,65.04701614379883
263,2022-09-29 04:23:00,60.809044,64.80181274414062
264,2022-09-29 04:24:00,53.277416,64.14135602315267
265,2022-09-29 04:25:00,54.774048,64.01075019836426
266,2022-09-29 04:26:00,58.406284,63.774986775716144
267,2022-09-29 04:27:00,59.987286,63.74796053568522
268,2022-09-29 04:28:00,63.406017,64.07631823221843
269,2022-09-29 04:29:00,60.55442,64.01898994445801
270,2022-09-29 04:30:00,56.28819,64.03502031962077
271,2022-09-29 04:31:00,59.640617,64.06096509297689
272,2022-09-29 04:32:00,60.471992,64.18989842732748
273,2022-09-29 04:33:00,61.959595,64.18281517028808
274,2022-09-29 04:34:00,56.34592,63.30707270304362
275,2022-09-29 04:35:00,60.85711,63.138919067382815
276,2022-09-29 04:36:00,62.578575,61.984440358479816
277,2022-09-29 04:37:00,51.253334,61.66663767496745
278,2022-09-29 04:38:00,62.248386,61.70195020039876
279,2022-09-29 04:39:00,62.468117,61.55138003031413
280,2022-09-29 04:40:00,59.750694,61.650065358479814
281,2022-09-29 04:41:00,59.828026,61.68303031921387
282,2022-09-29 04:42:00,62.836407,61.552879079182944
283,2022-09-29 04:43:00,62.806053,60.96174138387044
284,2022-09-29 04:44:00,60.572018,60.946824391682945
285,2022-09-29 04:45:00,60.937443,60.853095372517906
286,2022-09-29 04:46:00,56.093254,60.55777804056803
287,2022-09-29 04:47:00,66.04596,60.750678126017256
288,2022-09-29 04:48:00,70.76565,60.58352699279785
289,2022-09-29 04:49:00,66.61071,60.83637949625651
290,2022-09-29 04:50:00,64.82896,60.52963740030925
291,2022-09-29 04:51:00,59.129345,60.462645848592125
292,2022-09-29 04:52:00,59.67251,60.50677909851074
293,2022-09-29 04:53:00,56.75167,60.37153333028157
294,2022-09-29 04:54:00,58.982372,60.561698532104494
295,2022-09-29 04:55:00,56.474884,60.61839307149251
296,2022-09-29 04:56:00,71.42404,61.0523183186849
297,2022-09-29 04:57:00,54.17679,60.858635075887044
298,2022-09-29 04:58:00,55.035053,60.57960294087728
299,2022-09-29 04:59:00,56.76187,60.45318463643392
300,2022-09-29 05:00:00,55.570984,60.42927780151367
301,2022-09-29 05:01:00,57.882553,60.37067565917969
302,2022-09-29 05:02:00,58.664547,60.31042747497558
303,2022-09-29 05:03:00,58.83139,60.20615399678548
304,2022-09-29 05:04:00,56.141865,60.19935213724772
305,2022-09-29 05:05:00,56.714714,60.061272303263344
306,2022-09-29 05:06:00,52.738426,59.733267339070636
307,2022-09-29 05:07:00,53.76766,59.81707814534505
308,2022-09-29 05:08:00,53.719257,59.53277384440104
309,2022-09-29 05:09:00,54.77734,59.27641461690267
310,2022-09-29 05:10:00,54.928963,59.11569023132324
311,2022-09-29 05:11:00,54.0281,58.92235933939616
312,2022-09-29 05:12:00,55.32877,58.67210477193196
313,2022-09-29 05:13:00,55.728237,58.436177571614586
314,2022-09-29 05:14:00,59.00666,58.383998998006184
315,2022-09-29 05:15:00,59.898907,58.34938112894694
316,2022-09-29 05:16:00,56.080242,58.34894739786784
317,2022-09-29 05:17:00,57.437584,58.06200154622396
318,2022-09-29 05:18:00,57.204556,57.60996513366699
319,2022-09-29 05:19:00,65.30444,57.566422907511395
320,2022-09-29 05:20:00,53.80542,57.19897168477376
321,2022-09-29 05:21:00,56.586372,57.11420593261719
322,2022-09-29 05:22:00,58.566246,57.07733052571614
323,2022-09-29 05:23:00,55.17679,57.02483444213867
324,2022-09-29 05:24:00,63.102562,57.16217409769694
325,2022-09-29 05:25:00,67.34457,57.52449684143066
326,2022-09-29 05:26:00,73.53004,57.59469668070475
327,2022-09-29 05:27:00,60.671036,57.81117159525554
328,2022-09-29 05:28:00,65.91562,58.17385711669922
329,2022-09-29 05:29:00,70.39767,58.62838363647461
330,2022-09-29 05:30:00,58.815548,58.73653577168783
331,2022-09-29 05:31:00,66.804794,59.03394381205241
332,2022-09-29 05:32:00,56.877064,58.97436103820801
333,2022-09-29 05:33:00,55.87248,58.87573064168294
334,2022-09-29 05:34:00,53.3112,58.781375122070315
335,2022-09-29 05:35:00,63.036015,58.9920851389567
336,2022-09-29 05:36:00,52.936073,58.99867337544759
337,2022-09-29 05:37:00,55.142532,59.04450251261393
338,2022-09-29 05:38:00,56.47077,59.13621966044108
339,2022-09-29 05:39:00,51.634155,59.031446838378905
340,2022-09-29 05:40:00,54.70822,59.024088795979814
341,2022-09-29 05:41:00,54.235165,59.03099098205566
342,2022-09-29 05:42:00,55.434013,59.034499104817705
343,2022-09-29 05:43:00,52.986313,58.94310162862142
344,2022-09-29 05:44:00,53.675415,58.76539344787598
345,2022-09-29 05:45:00,54.27482,58.57792383829753
346,2022-09-29 05:46:00,54.62538,58.529428482055664
347,2022-09-29 05:47:00,52.344067,58.3596445719401
348,2022-09-29 05:48:00,55.05271,58.28791643778483
349,2022-09-29 05:49:00,56.0303,57.97877833048503
350,2022-09-29 05:50:00,60.4891,58.2015677134196
351,2022-09-29 05:51:00,52.92893,58.07965291341146
352,2022-09-29 05:52:00,52.40183,57.874172337849934
353,2022-09-29 05:53:00,55.14492,57.87311007181803
354,2022-09-29 05:54:00,64.03462,57.90417874654134
355,2022-09-29 05:55:00,56.04419,57.527499516805015
356,2022-09-29 05:56:00,60.15446,57.08164698282878
357,2022-09-29 05:57:00,59.081604,57.028665924072264
358,2022-09-29 05:58:00,57.1137,56.735268656412764
359,2022-09-29 05:59:00,64.455894,56.537209574381514
